"Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio"
"CA_Los Angeles_A25_A_252",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"CA_Los Angeles_A26_A_253",10,5,9.25717694285301,0.3,54.0121468009774,2
"CA_Los Angeles_A27_A_254",12,10,50.2113719008126,0.666666666666668,19.9158071596888,1.2
"CA_Los Angeles_A28_A_255",5,5,NA,NA,NA,1
"CA_Los Angeles_A29_A_256",77,35,69.4027971968979,0.246753246753244,50.4302440443487,2.2
"CA_Los Angeles_A3_A_257",39,23,NA,NA,NA,1.69565217391304
"CA_Los Angeles_A30_A_258",51,27,58.5394428842783,0.333333333333336,46.1227484746892,1.88888888888889
"CA_Los Angeles_A31_A_259",30,23,85.5091833111004,0.533333333333331,26.8976957905459,1.30434782608696
"CA_Los Angeles_A32_A_260",12,8,18.9093657520938,0.333333333333334,42.30707737574,1.5
"CA_Los Angeles_A33_A_261",7,5,12.7895845884099,0.428571428571429,39.094311198591,1.4
"CA_Los Angeles_A34_A_262",14,11,50.6383837387647,0.642857142857142,21.722652240931,1.27272727272727
"CA_Los Angeles_A35_A_263",38,23,59.2382270876614,0.394736842105264,38.8262801416463,1.65217391304348
"CA_Los Angeles_A37_A_265",35,19,43.8246085148596,0.342857142857142,43.3546371408148,1.84210526315789
"CA_Los Angeles_A38_A_266",2,2,NA,NA,NA,1
"CA_Los Angeles_A38_A_267",18,14,124.18337718483,0.722222222222223,11.2736505620739,1.28571428571429
"CA_Los Angeles_A39_A_268",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333
"CA_Los Angeles_A4_A_269",65,29,57.2569796421464,0.23076923076923,50.6488469724542,2.24137931034483
"CA_Los Angeles_A40_A_270",14,11,50.6383837387647,0.642857142857142,21.722652240931,1.27272727272727
"CA_Los Angeles_A41_A_271",38,18,32.8372017841312,0.236842105263158,54.8158765729503,2.11111111111111
"CA_Los Angeles_A42_A_272",18,13,49.4760638300781,0.555555555555555,26.2753319355548,1.38461538461538
"CA_Los Angeles_A43_A_273",56,21,37.6941542221384,0.196428571428569,55.7115564292628,2.66666666666667
"CA_Los Angeles_A46_A_274",22,12,25.2687514208639,0.318181818181818,47.4894853336197,1.83333333333333
"CA_Los Angeles_A47_A_275",17,13,46.3473383710929,0.529411764705882,28.0490756468298,1.30769230769231
"CA_Los Angeles_A48_A_276",13,11,60.7022601515724,0.692307692307692,18.1212362975171,1.18181818181818
"CA_Los Angeles_A49_A_277",3,2,NA,NA,NA,1.5
"CA_Los Angeles_A5_A_278",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333
"CA_Los Angeles_A50_A_279",2,2,NA,NA,NA,1
"CA_Los Angeles_A51_A_280",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"CA_Los Angeles_A52_A_281",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111
"CA_Los Angeles_A53_A_282",8,8,NA,NA,NA,1
"CA_Los Angeles_A54_A_283",18,12,37.8124625286575,0.5,31.735568639322,1.5
"CA_Los Angeles_A55_A_284",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"CA_Los Angeles_A56_A_285",35,23,65.6949000399539,0.428571428571427,35.0103280254814,1.52173913043478
"CA_Los Angeles_A58_A_286",5,5,NA,NA,NA,1
"CA_Los Angeles_A59_A_287",185,40,63.3693761324174,0.0972972972972954,63.1219722226955,4.625
"CA_Los Angeles_A6_A_288",50,26,73.8420007688588,0.359999999999999,35.2103135468736,1.92307692307692
"CA_Los Angeles_A60_A_289",33,11,18.2345553649563,0.121212121212121,60.325024547295,3
"CA_Los Angeles_A7_A_290",40,24,66.1812970841342,0.449999999999999,36.2640217968069,1.66666666666667
"CA_Los Angeles_A8_A_291",21,17,87.0137944831097,0.666666666666668,19.537132130584,1.23529411764706
"CA_Los Angeles_A9_A_292",111,40,68.2796597406138,0.162162162162161,58.582600077322,2.775
"CA_Los Angeles_B1_B_293",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"CA_Los Angeles_B10_B_294",20,15,60.5425403410817,0.600000000000001,24.7759673041364,1.33333333333333
"CA_Los Angeles_B100_B_295",7,7,NA,NA,NA,1
"CA_Los Angeles_B101_B_296",69,35,100.591562392299,0.347826086956523,34.7941707710064,1.97142857142857
"CA_Los Angeles_B103_B_298",4,4,NA,NA,NA,1
"CA_Los Angeles_B105_B_300",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"CA_Los Angeles_B106_B_301",7,7,NA,NA,NA,1
"CA_Los Angeles_B107_B_302",2,2,NA,NA,NA,1
"CA_Los Angeles_B108_B_303",2,2,NA,NA,NA,1
"CA_Los Angeles_B109_B_304",3,3,NA,NA,NA,1
"CA_Los Angeles_B11_B_305",19,13,40.3364463323333,0.473684210526317,32.2289174730282,1.46153846153846
"CA_Los Angeles_B110_B_306",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"CA_Los Angeles_B111_B_307",32,16,51.8521489201502,0.375,30.8569660722051,2
"CA_Los Angeles_B112_B_308",5,5,NA,NA,NA,1
"CA_Los Angeles_B115_B_311",6,6,NA,NA,NA,1
"CA_Los Angeles_B116_B_312",3,3,NA,NA,NA,1
"CA_Los Angeles_B117_B_313",66,26,45.2972452836265,0.196969696969695,57.398633928404,2.53846153846154
"CA_Los Angeles_B118_B_314",41,16,29.4736097524122,0.170731707317074,54.2858514257506,2.5625
"CA_Los Angeles_B119_B_315",3,3,NA,NA,NA,1
"CA_Los Angeles_B119_B_316",7,5,12.7895845884099,0.428571428571429,39.094311198591,1.4
"CA_Los Angeles_B12_B_317",23,15,40.2341941655164,0.434782608695652,37.2817209617586,1.53333333333333
"CA_Los Angeles_B120_B_318",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333
"CA_Los Angeles_B121_B_319",20,10,21.2253413278875,0.300000000000001,47.1134944099165,2
"CA_Los Angeles_B122_B_320",9,6,13.6152753422562,0.333333333333333,44.0681502883637,1.5
"CA_Los Angeles_B13_B_321",61,26,46.7290648320786,0.21311475409836,55.6398894209231,2.34615384615385
"CA_Los Angeles_B14_B_322",15,10,30.0682574950133,0.466666666666667,33.2576638392113,1.5
"CA_Los Angeles_B15_B_323",31,11,17.581030532136,0.193548387096774,62.5674358502099,2.81818181818182
"CA_Los Angeles_B16_B_324",50,24,42.9558093516368,0.199999999999999,55.8713719104573,2.08333333333333
"CA_Los Angeles_B17_B_325",14,11,42.7060239327656,0.571428571428571,25.7574903655697,1.27272727272727
"CA_Los Angeles_B18_B_326",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125
"CA_Los Angeles_B19_B_327",28,22,95.8206718244629,0.607142857142858,22.959555157683,1.27272727272727
"CA_Los Angeles_B2_B_328",13,12,137.851528497232,0.846153846153845,8.70501773235034,1.08333333333333
"CA_Los Angeles_B20_B_329",2,2,NA,NA,NA,1
"CA_Los Angeles_B21_B_330",6,6,NA,NA,NA,1
"CA_Los Angeles_B22_B_331",14,12,72.194349950947,0.714285714285714,16.6217993626281,1.16666666666667
"CA_Los Angeles_B23_B_332",30,18,42.5382744021895,0.366666666666667,42.3148335304206,1.66666666666667
"CA_Los Angeles_B24_B_333",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111
"CA_Los Angeles_B25_B_334",20,14,38.8073133032564,0.4,36.0756744240402,1.42857142857143
"CA_Los Angeles_B26_B_335",79,30,51.6202680925337,0.164556962025316,58.1167070775814,2.63333333333333
"CA_Los Angeles_B27_B_336",8,5,11.1329147117875,0.375,44.911868360098,1.6
"CA_Los Angeles_B28_B_337",24,18,65.5317705255717,0.541666666666668,27.4675929791582,1.33333333333333
"CA_Los Angeles_B29_B_338",25,14,33.8099944205917,0.359999999999999,41.4078743280519,1.78571428571429
"CA_Los Angeles_B3_B_339",18,13,41.944323762058,0.5,30.993466657721,1.38461538461538
"CA_Los Angeles_B30_B_340",42,21,59.9210015900783,0.333333333333332,35.0461431597251,2
"CA_Los Angeles_B31_B_341",20,11,24.6289482101068,0.35,44.6628898082055,1.81818181818182
"CA_Los Angeles_B32_B_342",10,8,44.6404767821244,0.7,17.9209555467908,1.25
"CA_Los Angeles_B33_B_343",60,19,30.4118752761521,0.150000000000002,62.4755949032157,3.15789473684211
"CA_Los Angeles_B34_B_344",23,14,41.766687112991,0.434782608695652,33.5195366635758,1.64285714285714
"CA_Los Angeles_B35_B_345",16,16,NA,NA,NA,1
"CA_Los Angeles_B36_B_346",34,23,67.3225216580539,0.441176470588236,34.1639015199433,1.47826086956522
"CA_Los Angeles_B37_B_347",21,12,25.2574071317276,0.285714285714286,47.5108150944202,1.75
"CA_Los Angeles_B38_B_348",4,4,NA,NA,NA,1
"CA_Los Angeles_B39_B_349",7,4,11.642641734416,0.428571428571429,34.3564638614265,1.75
"CA_Los Angeles_B4_B_350",6,6,NA,NA,NA,1
"CA_Los Angeles_B40_B_351",28,21,80.9605910025677,0.571428571428569,25.9385458282215,1.33333333333333
"CA_Los Angeles_B41_B_352",6,4,11.5757163319762,0.5,34.555096939881,1.5
"CA_Los Angeles_B42_B_353",17,12,33.5784535453631,0.411764705882353,35.7372026790588,1.41666666666667
"CA_Los Angeles_B44_B_355",18,12,34.7541158678174,0.444444444444445,34.5282844933831,1.5
"CA_Los Angeles_B45_B_356",5,5,NA,NA,NA,1
"CA_Los Angeles_B46_B_357",22,16,59.6421699476776,0.545454545454545,26.8266563977071,1.375
"CA_Los Angeles_B47_B_358",18,14,59.7448071503741,0.611111111111111,23.4329988960594,1.28571428571429
"CA_Los Angeles_B48_B_359",15,12,50.5293872542705,0.6,23.7485563393326,1.25
"CA_Los Angeles_B49_B_360",3,2,NA,NA,NA,1.5
"CA_Los Angeles_B5_B_361",32,22,67.8762296682638,0.46875,32.4119358242526,1.45454545454545
"CA_Los Angeles_B51_B_363",35,17,44.6990052450706,0.314285714285713,38.0321662793038,2.05882352941176
"CA_Los Angeles_B52_B_364",9,7,24.7494921140843,0.555555555555555,28.2834086765622,1.28571428571429
"CA_Los Angeles_B53_B_365",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"CA_Los Angeles_B54_B_366",94,26,42.0169940335109,0.138297872340424,61.8797241403408,3.61538461538462
"CA_Los Angeles_B55_B_367",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909
"CA_Los Angeles_B58_B_369",57,20,34.4004349794502,0.157894736842106,58.1387997330481,2.85
"CA_Los Angeles_B59_B_370",9,7,24.7494921140843,0.555555555555555,28.2834086765622,1.28571428571429
"CA_Los Angeles_B6_B_371",11,8,27.2644332783373,0.545454545454546,29.3422566987898,1.375
"CA_Los Angeles_B60_B_372",4,4,NA,NA,NA,1
"CA_Los Angeles_B61_B_373",6,6,NA,NA,NA,1
"CA_Los Angeles_B62_B_374",7,5,17.8356145037682,0.571428571428571,28.0337972035874,1.4
"CA_Los Angeles_B63_B_375",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125
"CA_Los Angeles_B64_B_376",24,16,65.0053238920615,0.541666666666666,24.6133686320328,1.5
"CA_Los Angeles_B65_B_377",4,4,NA,NA,NA,1
"CA_Los Angeles_B66_B_378",13,12,137.851528497232,0.846153846153845,8.70501773235034,1.08333333333333
"CA_Los Angeles_B67_B_379",8,8,NA,NA,NA,1
"CA_Los Angeles_B68_B_380",9,5,8.91793665595077,0.222222222222222,56.0667808361657,1.8
"CA_Los Angeles_B69_B_381",32,22,63.6520150206316,0.4375,34.5629278081285,1.45454545454545
"CA_Los Angeles_B7_B_382",23,13,27.4088758768899,0.304347826086957,47.4298911724471,1.76923076923077
"CA_Los Angeles_B70_B_383",16,12,NA,NA,NA,1.33333333333333
"CA_Los Angeles_B71_B_384",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125
"CA_Los Angeles_B72_B_385",59,20,31.475991857766,0.135593220338983,63.5404917194546,2.95
"CA_Los Angeles_B73_B_386",11,9,40.7220041241225,0.636363636363637,22.1010733473912,1.22222222222222
"CA_Los Angeles_B74_B_387",34,17,35.1995853204008,0.264705882352942,48.2960235049906,2
"CA_Los Angeles_B75_B_388",183,42,62.1989044374285,0.0819672131147513,67.525305115706,4.35714285714286
"CA_Los Angeles_B76_B_389",132,45,75.1877073706129,0.174242424242422,59.8502089951851,2.93333333333333
"CA_Los Angeles_B77_B_390",16,12,39.8572696022026,0.5,30.1074311405838,1.33333333333333
"CA_Los Angeles_B78_B_391",14,7,17.2533098875053,0.357142857142857,40.5719253038476,2
"CA_Los Angeles_B79_B_392",17,14,123.533318463169,0.764705882352942,11.3329749205871,1.21428571428571
"CA_Los Angeles_B8_B_393",12,6,10.2511277787373,0.166666666666667,58.5301454581915,2
"CA_Los Angeles_B80_B_394",36,15,34.4666702925748,0.277777777777779,43.5203048994015,2.4
"CA_Los Angeles_B81_B_395",16,8,15.1777434670925,0.25,52.7087575129013,2
"CA_Los Angeles_B82_B_396",3,3,NA,NA,NA,1
"CA_Los Angeles_B83_B_397",18,12,34.7541158678174,0.444444444444445,34.5282844933831,1.5
"CA_Los Angeles_B84_B_398",26,13,30.1586499353165,0.307692307692307,43.1053778199026,2
"CA_Los Angeles_B85_B_399",18,11,25.6849469865326,0.333333333333334,42.8266408560922,1.63636363636364
"CA_Los Angeles_B86_B_400",7,5,12.7895845884099,0.428571428571429,39.094311198591,1.4
"CA_Los Angeles_B88_B_402",15,8,17.5521305933453,0.333333333333333,45.5785122920239,1.875
"CA_Los Angeles_B89_B_403",14,12,72.194349950947,0.714285714285714,16.6217993626281,1.16666666666667
"CA_Los Angeles_B9_B_404",14,10,39.9275631303849,0.571428571428571,25.0453551781877,1.4
"CA_Los Angeles_B90_B_405",9,6,13.6152753422562,0.333333333333333,44.0681502883637,1.5
"CA_Los Angeles_B91_B_406",9,7,34.3694687458318,0.666666666666666,20.366913587656,1.28571428571429
"CA_Los Angeles_B93_B_408",124,27,38.7891306263321,0.10483870967742,69.6071285023104,4.59259259259259
"CA_Los Angeles_B94_B_409",15,10,70.0097560521139,0.6,14.2837235321263,1.5
"CA_Los Angeles_B95_B_410",25,13,41.5809551853088,0.4,31.264313054052,1.92307692307692
"CA_Los Angeles_B96_B_411",88,37,77.6841595953195,0.204545454545453,47.6287575134291,2.37837837837838
"CA_Los Angeles_B97_B_412",49,28,74.358484483971,0.367346938775512,37.6554204867311,1.75
"CA_Los Angeles_B98_B_413",37,21,48.6076217677712,0.351351351351351,43.2031011521816,1.76190476190476
"CA_Los Angeles_B99_B_414",17,11,29.5988876284698,0.411764705882353,37.1635587731331,1.54545454545455
"CA_Los Angeles_C1_C_415",15,11,37.6313072556435,0.533333333333333,29.230980272019,1.36363636363636
"CA_Los Angeles_C10_C_416",138,44,71.0000668720596,0.137681159420289,61.9717726171821,3.13636363636364
"CA_Los Angeles_C100_C_417",106,29,48.0050306588513,0.141509433962263,60.4103353377464,3.6551724137931
"CA_Los Angeles_C101_C_418",71,31,83.0520392696563,0.295774647887324,37.3259949696697,2.29032258064516
"CA_Los Angeles_C102_C_419",12,9,52.9810913841448,0.666666666666668,16.9871925339261,1.33333333333333
"CA_Los Angeles_C103_C_420",7,7,NA,NA,NA,1
"CA_Los Angeles_C104_C_421",7,4,7.37550093176442,0.285714285714286,54.2336044291312,1.75
"CA_Los Angeles_C105_C_422",29,18,42.4607867216573,0.344827586206897,42.3920548575682,1.61111111111111
"CA_Los Angeles_C106_C_423",11,9,40.7220041241225,0.636363636363637,22.1010733473912,1.22222222222222
"CA_Los Angeles_C107_C_424",110,35,60.2200468029153,0.145454545454541,58.1201806676537,3.14285714285714
"CA_Los Angeles_C108_C_425",167,32,50.6283079307994,0.101796407185631,63.2057465632443,5.21875
"CA_Los Angeles_C109_C_426",26,19,63.2521119641027,0.5,30.0385226832948,1.36842105263158
"CA_Los Angeles_C11_C_428",13,10,42.0442737003676,0.615384615384615,23.784451769261,1.3
"CA_Los Angeles_C110_C_429",107,27,43.804011863506,0.0934579439252339,61.6381898629113,3.96296296296296
"CA_Los Angeles_C111_C_430",16,13,107.087977078941,0.75,12.1395513806531,1.23076923076923
"CA_Los Angeles_C112_C_431",75,28,49.8517390058767,0.173333333333332,56.1665461594013,2.67857142857143
"CA_Los Angeles_C113_C_432",24,15,52.8995090356515,0.458333333333332,28.355650692128,1.6
"CA_Los Angeles_C114_C_433",12,8,26.0133542530202,0.5,30.7534350325898,1.5
"CA_Los Angeles_C115_C_434",19,11,26.055435682902,0.368421052631579,42.2176782375525,1.72727272727273
"CA_Los Angeles_C116_C_435",24,19,95.5805040214483,0.666666666666664,19.8785308725055,1.26315789473684
"CA_Los Angeles_C117_C_436",85,34,61.4620585051196,0.223529411764702,55.3186808690566,2.5
"CA_Los Angeles_C118_C_437",14,12,99.0716837218287,0.785714285714285,12.1124417686221,1.16666666666667
"CA_Los Angeles_C119_C_438",21,14,50.0991168061234,0.523809523809524,27.9446044012673,1.5
"CA_Los Angeles_C12_C_439",31,20,NA,NA,NA,1.55
"CA_Los Angeles_C120_C_440",79,36,66.1616251480527,0.24050632911392,54.4122063498912,2.19444444444444
"CA_Los Angeles_C121_C_441",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"CA_Los Angeles_C122_C_442",29,17,42.2906903380657,0.379310344827587,40.1979723293814,1.70588235294118
"CA_Los Angeles_C123_C_443",16,11,47.8704150363953,0.5625,22.978701963701,1.45454545454545
"CA_Los Angeles_C124_C_444",30,24,113.150240756466,0.633333333333333,21.2107370161548,1.25
"CA_Los Angeles_C125_C_445",45,25,67.6899124670386,0.37777777777778,36.9331250238707,1.8
"CA_Los Angeles_C126_C_446",40,17,31.9087842667835,0.225000000000001,53.276865260256,2.35294117647059
"CA_Los Angeles_C127_C_447",99,38,70.362023639004,0.19191919191919,54.0064057778682,2.60526315789474
"CA_Los Angeles_C128_C_448",31,20,52.3350798757793,0.387096774193548,38.2152851346961,1.55
"CA_Los Angeles_C129_C_449",13,7,20.6835868293497,0.384615384615384,33.8432596713212,1.85714285714286
"CA_Los Angeles_C13_C_450",21,17,87.0137944831097,0.666666666666668,19.537132130584,1.23529411764706
"CA_Los Angeles_C130_C_451",8,8,NA,NA,NA,1
"CA_Los Angeles_C131_C_453",2,2,NA,NA,NA,1
"CA_Los Angeles_C132_C_454",7,5,12.7895845884099,0.428571428571429,39.094311198591,1.4
"CA_Los Angeles_C133_C_455",12,10,50.2113719008126,0.666666666666668,19.9158071596888,1.2
"CA_Los Angeles_C134_C_456",35,19,41.681132099088,0.314285714285713,45.5841745248943,1.84210526315789
"CA_Los Angeles_C136_C_458",3,3,NA,NA,NA,1
"CA_Los Angeles_C137_C_459",8,8,NA,NA,NA,1
"CA_Los Angeles_C138_C_460",49,26,58.8929634314124,0.306122448979593,44.1478887885817,1.88461538461538
"CA_Los Angeles_C139_C_461",40,24,55.5679040971544,0.300000000000001,43.1903999079012,1.66666666666667
"CA_Los Angeles_C14_C_462",44,15,24.380316897484,0.136363636363637,61.5250411349164,2.93333333333333
"CA_Los Angeles_C140_C_463",166,48,83.5571394267205,0.126506024096386,57.4457195750412,3.45833333333333
"CA_Los Angeles_C141_C_464",44,24,64.3825541439411,0.386363636363637,37.2771790729874,1.83333333333333
"CA_Los Angeles_C142_C_465",45,23,52.1853882712793,0.288888888888888,44.0736396947692,1.95652173913043
"CA_Los Angeles_C143_C_466",23,15,41.7775562482766,0.434782608695652,35.9044457049083,1.53333333333333
"CA_Los Angeles_C144_C_467",41,24,53.4178121335408,0.341463414634148,44.9288337380828,1.70833333333333
"CA_Los Angeles_C145_C_468",5,5,NA,NA,NA,1
"CA_Los Angeles_C145_C_469",4,2,3.09850691532731,0.25,64.5472175681342,2
"CA_Los Angeles_C145_C_470",7,7,NA,NA,NA,1
"CA_Los Angeles_C146_C_471",3,3,NA,NA,NA,1
"CA_Los Angeles_C147_C_472",6,6,NA,NA,NA,1
"CA_Los Angeles_C148_C_473",20,18,162.16285610888,0.800000000000001,11.0999524995505,1.11111111111111
"CA_Los Angeles_C149_C_474",4,4,NA,NA,NA,1
"CA_Los Angeles_C149_C_475",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"CA_Los Angeles_C149_C_476",2,2,NA,NA,NA,1
"CA_Los Angeles_C15_C_477",13,9,32.5993455519202,0.538461538461538,27.607916194716,1.44444444444444
"CA_Los Angeles_C150_C_478",3,3,NA,NA,NA,1
"CA_Los Angeles_C151_C_479",4,4,NA,NA,NA,1
"CA_Los Angeles_C152_C_480",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"CA_Los Angeles_C153_C_481",33,15,27.9599208871766,0.212121212121211,53.6482204671743,2.2
"CA_Los Angeles_C154_C_482",6,6,NA,NA,NA,1
"CA_Los Angeles_C155_C_483",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5
"CA_Los Angeles_C156_C_484",143,36,52.7327123160578,0.0909090909090935,68.2688191425297,3.97222222222222
"CA_Los Angeles_C157_C_485",18,10,21.0742485115842,0.333333333333334,47.4512768249038,1.8
"CA_Los Angeles_C158_C_486",13,10,35.5506810123751,0.538461538461538,28.1288563685152,1.3
"CA_Los Angeles_C159_C_487",17,11,29.5988876284698,0.411764705882353,37.1635587731331,1.54545454545455
"CA_Los Angeles_C16_C_488",43,20,36.9623167800989,0.209302325581397,54.1091623638925,2.15
"CA_Los Angeles_C160_C_489",180,26,37.4478513933981,0.0500000000000007,69.429884579663,6.92307692307692
"CA_Los Angeles_C161_C_490",80,16,24.4582708349067,0.0749999999999993,65.4175436522065,5
"CA_Los Angeles_C162_C_491",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111
"CA_Los Angeles_C163_C_492",8,6,25.4341778736457,0.625,23.5903044706512,1.33333333333333
