"Area","Records","Observed.richness","SE","R2"
"AZ_Phoenix_A3_A_179",2,2,NA,NA
"AZ_Phoenix_B2_B_183",2,1,NA,NA
"AZ_Phoenix_B4_B_185",2,2,NA,NA
"AZ_Phoenix_B5_B_186",2,2,NA,NA
"AZ_Phoenix_B8_B_189",2,2,NA,NA
"AZ_Phoenix_C2_C_191",5,5,NA,NA
"CA_Fresno_A1_A_202",2,2,NA,NA
"CA_Fresno_B2_B_205",6,5,0.00453850627568286,0.999989006054452
"CA_Fresno_B5_B_211",2,2,NA,NA
"CA_Fresno_C2_C_213",4,4,NA,NA
"CA_Fresno_C3_C_214",4,4,NA,NA
"CA_Fresno_C4_C_215",2,1,NA,NA
"CA_Fresno_C4_C_216",19,16,0.0116916116452352,0.999993455955847
"CA_Fresno_D4_D_228",3,2,NA,NA
"CA_Fresno_D6_D_230",2,1,NA,NA
"CA_Fresno_D8_D_232",3,2,NA,NA
"CA_Los Angeles_A1_A_233",66,29,0.209765227038136,0.999271143614686
"CA_Los Angeles_A10_A_234",35,21,0.0274052239146765,0.999977975228781
"CA_Los Angeles_A11_A_235",61,30,0.0150352869530287,0.9999966968822
"CA_Los Angeles_A12_A_236",144,30,0.393184073992938,0.997135204926041
"CA_Los Angeles_A13_A_237",74,25,0.139640030885968,0.999546551503954
"CA_Los Angeles_A14_A_239",15,12,0.0159375287572676,0.999978065093646
"CA_Los Angeles_A15_A_240",25,21,0.009602125523948,0.999997429228047
"CA_Los Angeles_A16_A_241",21,14,0.0103320932775721,0.999993020150432
"CA_Los Angeles_A17_A_243",4,4,NA,NA
"CA_Los Angeles_A18_A_244",24,13,0.00749907783785633,0.999995500014663
"CA_Los Angeles_A2_A_246",19,11,0.0262630226945559,0.999922026153628
"CA_Los Angeles_A21_A_248",72,19,0.207469599608897,0.998084970942229
"CA_Los Angeles_A23_A_250",2,2,NA,NA
"CA_Los Angeles_A25_A_252",6,5,0.00453850627568286,0.999989006054452
"CA_Los Angeles_A26_A_253",10,5,0.0301486421961694,0.999404734872557
"CA_Los Angeles_A27_A_254",12,10,0.00867633330351212,0.999990593454204
"CA_Los Angeles_A28_A_255",5,5,NA,NA
"CA_Los Angeles_A29_A_256",77,35,0.115400766397486,0.999852401514484
"CA_Los Angeles_A3_A_257",39,23,NA,NA
"CA_Los Angeles_A30_A_258",51,27,0.105214174848135,0.999795956790514
"CA_Los Angeles_A31_A_259",30,23,0.0427871602978636,0.999957821540292
"CA_Los Angeles_A32_A_260",12,8,0.0435121358817742,0.999615797843563
"CA_Los Angeles_A33_A_261",7,5,0.0184744559000108,0.999810909881063
"CA_Los Angeles_A34_A_262",14,11,0.0116767820138401,0.999985648903113
"CA_Los Angeles_A35_A_263",38,23,0.0399290005345476,0.999960929521325
"CA_Los Angeles_A37_A_265",35,19,0.0666665932120467,0.999834221044807
"CA_Los Angeles_A38_A_266",2,2,NA,NA
"CA_Los Angeles_A38_A_267",18,14,0.0519650595688008,0.999823047695004
"CA_Los Angeles_A39_A_268",8,6,0.0151622924263794,0.999915022268971
"CA_Los Angeles_A4_A_269",65,29,0.0879952257095269,0.999874600150746
"CA_Los Angeles_A40_A_270",14,11,0.0116767820138401,0.999985648903113
"CA_Los Angeles_A41_A_271",38,18,0.0252597468348071,0.999972901800065
"CA_Los Angeles_A42_A_272",18,13,0.021233097737171,0.999965697412999
"CA_Los Angeles_A43_A_273",56,21,0.146676906886941,0.999283058569641
"CA_Los Angeles_A46_A_274",22,12,0.0236767065077793,0.99994658651617
"CA_Los Angeles_A47_A_275",17,13,0.0258491254300752,0.999950864316664
"CA_Los Angeles_A48_A_276",13,11,0.00781999018438143,0.999993726388311
"CA_Los Angeles_A49_A_277",3,2,NA,NA
"CA_Los Angeles_A5_A_278",8,6,0.0151622924263794,0.999915022268971
"CA_Los Angeles_A50_A_279",2,2,NA,NA
"CA_Los Angeles_A51_A_280",6,5,0.00453850627568286,0.999989006054452
"CA_Los Angeles_A52_A_281",10,9,0.00243733904829687,0.99999908956507
"CA_Los Angeles_A53_A_282",8,8,NA,NA
"CA_Los Angeles_A54_A_283",18,12,0.0350187551118074,0.999887318851822
"CA_Los Angeles_A55_A_284",7,6,0.00376486817975351,0.999994909742269
"CA_Los Angeles_A56_A_285",35,23,0.00472874425720011,0.999999465641016
"CA_Los Angeles_A58_A_286",5,5,NA,NA
"CA_Los Angeles_A59_A_287",185,40,0.352606583385099,0.998767536736385
"CA_Los Angeles_A6_A_288",50,26,0.102193665090169,0.999794627682199
"CA_Los Angeles_A60_A_289",33,11,0.0423244838222916,0.999774607982215
"CA_Los Angeles_A7_A_290",40,24,0.116708711938056,0.999685977114604
"CA_Los Angeles_A8_A_291",21,17,0.00722311509843279,0.999997759572721
"CA_Los Angeles_A9_A_292",111,40,0.166147962642474,0.999754521223565
"CA_Los Angeles_B1_B_293",5,4,0.00560201505032432,0.999972276879307
"CA_Los Angeles_B10_B_294",20,15,0.0224992425583656,0.999971413289429
"CA_Los Angeles_B100_B_295",7,7,NA,NA
"CA_Los Angeles_B101_B_296",69,35,0.134159146407033,0.99980622574916
"CA_Los Angeles_B103_B_298",4,4,NA,NA
"CA_Los Angeles_B105_B_300",7,6,0.00376486817975351,0.999994909742269
"CA_Los Angeles_B106_B_301",7,7,NA,NA
"CA_Los Angeles_B107_B_302",2,2,NA,NA
"CA_Los Angeles_B108_B_303",2,2,NA,NA
"CA_Los Angeles_B109_B_304",3,3,NA,NA
"CA_Los Angeles_B11_B_305",19,13,0.00791647456342486,0.999995219925794
"CA_Los Angeles_B110_B_306",8,7,0.00319732044001254,0.999997354222772
"CA_Los Angeles_B111_B_307",32,16,0.124623815728965,0.999151060349309
"CA_Los Angeles_B112_B_308",5,5,NA,NA
"CA_Los Angeles_B115_B_311",6,6,NA,NA
"CA_Los Angeles_B116_B_312",3,3,NA,NA
"CA_Los Angeles_B117_B_313",66,26,0.117104697117609,0.999710051732231
"CA_Los Angeles_B118_B_314",41,16,0.0655374892346509,0.999759851812722
"CA_Los Angeles_B119_B_315",3,3,NA,NA
"CA_Los Angeles_B119_B_316",7,5,0.0184744559000108,0.999810909881063
"CA_Los Angeles_B12_B_317",23,15,0.0101354855538925,0.999994096795568
"CA_Los Angeles_B120_B_318",8,6,0.0151622924263794,0.999915022268971
"CA_Los Angeles_B121_B_319",20,10,0.0522345034867712,0.99960626637713
"CA_Los Angeles_B122_B_320",9,6,0.0338452027227721,0.9995699405908
"CA_Los Angeles_B13_B_321",61,26,0.0880269931291106,0.999839901605431
"CA_Los Angeles_B14_B_322",15,10,0.0154598625994907,0.999968305308349
"CA_Los Angeles_B15_B_323",31,11,0.0975629476607591,0.998734279004066
"CA_Los Angeles_B16_B_324",50,24,0.0659157086904914,0.999900432376317
"CA_Los Angeles_B17_B_325",14,11,0.0175118795627524,0.999968293102622
"CA_Los Angeles_B18_B_326",9,8,0.0027692694163337,0.99999849947154
"CA_Los Angeles_B19_B_327",28,22,0.00677346860998316,0.99999883297579
"CA_Los Angeles_B2_B_328",13,12,0.00178267237489149,0.99999973000321
"CA_Los Angeles_B20_B_329",2,2,NA,NA
"CA_Los Angeles_B21_B_330",6,6,NA,NA
"CA_Los Angeles_B22_B_331",14,12,0.00711375496034056,0.999995659805495
"CA_Los Angeles_B23_B_332",30,18,0.0112071805512039,0.999994956016344
"CA_Los Angeles_B24_B_333",10,9,0.00243733904829687,0.99999908956507
"CA_Los Angeles_B25_B_334",20,14,0.0530518819515412,0.9998216935147
"CA_Los Angeles_B26_B_335",79,30,0.0765137612109197,0.999908666051777
"CA_Los Angeles_B27_B_336",8,5,0.00322797172397722,0.999993855130195
"CA_Los Angeles_B28_B_337",24,18,0.0128477660329347,0.999993672306166
"CA_Los Angeles_B29_B_338",25,14,0.042058361312386,0.999877810163941
"CA_Los Angeles_B3_B_339",18,13,0.0101118383228027,0.999992338401763
"CA_Los Angeles_B30_B_340",42,21,0.110082592340823,0.999628160583917
"CA_Los Angeles_B31_B_341",20,11,0.0382070823512384,0.999832169319228
"CA_Los Angeles_B32_B_342",10,8,0.0194747494407256,0.999922650106403
"CA_Los Angeles_B33_B_343",60,19,0.182232132664095,0.998555677141671
"CA_Los Angeles_B34_B_344",23,14,0.0483553422335984,0.999840887146071
"CA_Los Angeles_B35_B_345",16,16,NA,NA
"CA_Los Angeles_B36_B_346",34,23,0.0126196481572449,0.999996228759422
"CA_Los Angeles_B37_B_347",21,12,0.0253364718842487,0.999941078415946
"CA_Los Angeles_B38_B_348",4,4,NA,NA
"CA_Los Angeles_B39_B_349",7,4,0.0336000624320332,0.998814781099918
"CA_Los Angeles_B4_B_350",6,6,NA,NA
"CA_Los Angeles_B40_B_351",28,21,0.00821970746603939,0.999998089984544
"CA_Los Angeles_B41_B_352",6,4,0.0193014138561595,0.999636467987627
"CA_Los Angeles_B42_B_353",17,12,0.0436747137304088,0.999834100921938
"CA_Los Angeles_B44_B_355",18,12,0.00525948897456662,0.999997503193164
"CA_Los Angeles_B45_B_356",5,5,NA,NA
"CA_Los Angeles_B46_B_357",22,16,0.0139760887669249,0.999990337957858
"CA_Los Angeles_B47_B_358",18,14,0.00455071609681052,0.999998673407378
"CA_Los Angeles_B48_B_359",15,12,0.0159375287572676,0.999978065093646
"CA_Los Angeles_B49_B_360",3,2,NA,NA
"CA_Los Angeles_B5_B_361",32,22,0.000595033641858447,0.999999990808997
"CA_Los Angeles_B51_B_363",35,17,0.0916871873184202,0.999599368357542
"CA_Los Angeles_B52_B_364",9,7,0.0128146003791018,0.999956515803299
"CA_Los Angeles_B53_B_365",7,6,0.00376486817975351,0.999994909742269
"CA_Los Angeles_B54_B_366",94,26,0.199922940189841,0.999084584294503
"CA_Los Angeles_B55_B_367",12,11,0.00195951155823258,0.99999961037677
"CA_Los Angeles_B58_B_369",57,20,0.111654387257496,0.999540951280007
"CA_Los Angeles_B59_B_370",9,7,0.0128146003791018,0.999956515803299
"CA_Los Angeles_B6_B_371",11,8,0.00852978742168543,0.99998495003062
"CA_Los Angeles_B60_B_372",4,4,NA,NA
"CA_Los Angeles_B61_B_373",6,6,NA,NA
"CA_Los Angeles_B62_B_374",7,5,0.019371319387171,0.999784072491819
"CA_Los Angeles_B63_B_375",9,8,0.0027692694163337,0.99999849947154
"CA_Los Angeles_B64_B_376",24,16,0.0648697802048175,0.999784469657083
"CA_Los Angeles_B65_B_377",4,4,NA,NA
"CA_Los Angeles_B66_B_378",13,12,0.00178267237489149,0.99999973000321
"CA_Los Angeles_B67_B_379",8,8,NA,NA
"CA_Los Angeles_B68_B_380",9,5,0.0276711517410693,0.999545169204418
"CA_Los Angeles_B69_B_381",32,22,0.0325627603103704,0.999972753913031
"CA_Los Angeles_B7_B_382",23,13,0.0116412343284928,0.999989328014249
"CA_Los Angeles_B70_B_383",16,12,NA,NA
"CA_Los Angeles_B71_B_384",9,8,0.0027692694163337,0.99999849947154
"CA_Los Angeles_B72_B_385",59,20,0.0574511401453789,0.999877723742144
"CA_Los Angeles_B73_B_386",11,9,0.00973467559660121,0.99998525255558
"CA_Los Angeles_B74_B_387",34,17,0.0334315409937676,0.999947546940948
"CA_Los Angeles_B75_B_388",183,42,0.313756416640665,0.999112786496379
"CA_Los Angeles_B76_B_389",132,45,0.31192771659455,0.999293526113862
"CA_Los Angeles_B77_B_390",16,12,0.0281638485056276,0.999931187109778
"CA_Los Angeles_B78_B_391",14,7,0.0583007301138807,0.998934866916556
"CA_Los Angeles_B79_B_392",17,14,0.0383632475063952,0.999904978600221
"CA_Los Angeles_B8_B_393",12,6,0.03294677230305,0.999558087555916
"CA_Los Angeles_B80_B_394",36,15,0.132071054156434,0.99886081292272
"CA_Los Angeles_B81_B_395",16,8,0.0083961174793362,0.999984037746604
"CA_Los Angeles_B82_B_396",3,3,NA,NA
"CA_Los Angeles_B83_B_397",18,12,0.00525948897456662,0.999997503193164
"CA_Los Angeles_B84_B_398",26,13,0.0663610541379948,0.99963473777105
"CA_Los Angeles_B85_B_399",18,11,0.0183990995616571,0.999963257354601
"CA_Los Angeles_B86_B_400",7,5,0.0184744559000108,0.999810909881063
"CA_Los Angeles_B88_B_402",15,8,0.0340095701837784,0.999737540118603
"CA_Los Angeles_B89_B_403",14,12,0.00711375496034056,0.999995659805495
"CA_Los Angeles_B9_B_404",14,10,0.0289522740200921,0.999889444033434
"CA_Los Angeles_B90_B_405",9,6,0.0338452027227721,0.9995699405908
"CA_Los Angeles_B91_B_406",9,7,0.0194579313285413,0.999897079239929
"CA_Los Angeles_B93_B_408",124,27,0.312513191739691,0.997719748516044
"CA_Los Angeles_B94_B_409",15,10,0.0580780343429997,0.999541991022021
"CA_Los Angeles_B95_B_410",25,13,0.10365497893584,0.99910068164366
"CA_Los Angeles_B96_B_411",88,37,0.129974954530432,0.999834226450337
"CA_Los Angeles_B97_B_412",49,28,0.0562206355291194,0.999947754867859
"CA_Los Angeles_B98_B_413",37,21,0.0476597032500505,0.999931963055074
"CA_Los Angeles_B99_B_414",17,11,0.00249094787409385,0.999999326747825
"CA_Los Angeles_C1_C_415",15,11,0.00188106207359157,0.999999625328495
"CA_Los Angeles_C10_C_416",138,44,0.229505054760504,0.999600312514462
"CA_Los Angeles_C100_C_417",106,29,0.286635214080699,0.998468462542709
"CA_Los Angeles_C101_C_418",71,31,0.154072937221241,0.999664662417011
"CA_Los Angeles_C102_C_419",12,9,0.037716859209981,0.999767117417581
"CA_Los Angeles_C103_C_420",7,7,NA,NA
"CA_Los Angeles_C104_C_421",7,4,0.0062697901891918,0.999960527596199
"CA_Los Angeles_C105_C_422",29,18,0.0394619793888503,0.999938963752779
"CA_Los Angeles_C106_C_423",11,9,0.00973467559660121,0.99998525255558
"CA_Los Angeles_C107_C_424",110,35,0.214737446313042,0.999448389868302
"CA_Los Angeles_C108_C_425",167,32,0.46249576062164,0.996454597661999
"CA_Los Angeles_C109_C_426",26,19,0.0238695974497193,0.99998043529445
"CA_Los Angeles_C11_C_428",13,10,0.0108455820986598,0.999984874771844
"CA_Los Angeles_C110_C_429",107,27,0.167645556153194,0.999412847037139
"CA_Los Angeles_C111_C_430",16,13,0.0382981008297661,0.999889529606553
"CA_Los Angeles_C112_C_431",75,28,0.143102506781427,0.999626793108178
"CA_Los Angeles_C113_C_432",24,15,0.0458665526463976,0.999877200743142
"CA_Los Angeles_C114_C_433",12,8,0.0261251796662563,0.999854204123915
"CA_Los Angeles_C115_C_434",19,11,0.0305716406820894,0.999894329784756
"CA_Los Angeles_C116_C_435",24,19,0.0260494822879299,0.999976496513852
"CA_Los Angeles_C117_C_436",85,34,0.226516198257387,0.999364029186854
"CA_Los Angeles_C118_C_437",14,12,0.0194607752877638,0.999967014310874
"CA_Los Angeles_C119_C_438",21,14,0.0521657201391508,0.999817071590834
"CA_Los Angeles_C12_C_439",31,20,NA,NA
"CA_Los Angeles_C120_C_440",79,36,0.109934469668183,0.999872563055023
"CA_Los Angeles_C121_C_441",8,7,0.00319732044001254,0.999997354222772
"CA_Los Angeles_C122_C_442",29,17,0.0417892989066034,0.999919937778548
"CA_Los Angeles_C123_C_443",16,11,0.0434169664307679,0.999793214012414
"CA_Los Angeles_C124_C_444",30,24,0.0045501731720086,0.999999558842942
"CA_Los Angeles_C125_C_445",45,25,0.102049973540104,0.999779098818861
"CA_Los Angeles_C126_C_446",40,17,0.0777038090489718,0.99970161590184
"CA_Los Angeles_C127_C_447",99,38,0.205022949244963,0.999589729745812
"CA_Los Angeles_C128_C_448",31,20,0.023660567008553,0.999982333338074
"CA_Los Angeles_C129_C_449",13,7,0.0441362434341663,0.999411765327061
"CA_Los Angeles_C13_C_450",21,17,0.00722311509843279,0.999997759572721
"CA_Los Angeles_C130_C_451",8,8,NA,NA
"CA_Los Angeles_C131_C_453",2,2,NA,NA
"CA_Los Angeles_C132_C_454",7,5,0.0184744559000108,0.999810909881063
"CA_Los Angeles_C133_C_455",12,10,0.00867633330351212,0.999990593454204
"CA_Los Angeles_C134_C_456",35,19,0.0328847149265342,0.99996012350487
"CA_Los Angeles_C136_C_458",3,3,NA,NA
"CA_Los Angeles_C137_C_459",8,8,NA,NA
"CA_Los Angeles_C138_C_460",49,26,0.0451343486233198,0.999960364192083
"CA_Los Angeles_C139_C_461",40,24,0.0699890870499294,0.999893465704318
"CA_Los Angeles_C14_C_462",44,15,0.0298082155995633,0.999941620859955
"CA_Los Angeles_C140_C_463",166,48,0.248229418531622,0.999612826095549
"CA_Los Angeles_C141_C_464",44,24,0.115399642014764,0.999689947381257
"CA_Los Angeles_C142_C_465",45,23,0.0654868352899266,0.999891897185049
"CA_Los Angeles_C143_C_466",23,15,0.011001689385462,0.999993044240079
"CA_Los Angeles_C144_C_467",41,24,0.0240584519550729,0.999987066254043
"CA_Los Angeles_C145_C_468",5,5,NA,NA
"CA_Los Angeles_C145_C_469",4,2,0.0193729656210985,0.99725486228512
"CA_Los Angeles_C145_C_470",7,7,NA,NA
"CA_Los Angeles_C146_C_471",3,3,NA,NA
"CA_Los Angeles_C147_C_472",6,6,NA,NA
"CA_Los Angeles_C148_C_473",20,18,0.00459259955482977,0.99999920834069
"CA_Los Angeles_C149_C_474",4,4,NA,NA
"CA_Los Angeles_C149_C_475",5,4,0.00560201505032432,0.999972276879307
"CA_Los Angeles_C149_C_476",2,2,NA,NA
"CA_Los Angeles_C15_C_477",13,9,0.0277107091946158,0.999873014686031
"CA_Los Angeles_C150_C_478",3,3,NA,NA
"CA_Los Angeles_C151_C_479",4,4,NA,NA
"CA_Los Angeles_C152_C_480",8,7,0.00319732044001254,0.999997354222772
"CA_Los Angeles_C153_C_481",33,15,0.016129885016697,0.999983973021959
"CA_Los Angeles_C154_C_482",6,6,NA,NA
"CA_Los Angeles_C155_C_483",6,4,0.0234296681044113,0.999490607204192
"CA_Los Angeles_C156_C_484",143,36,0.154593969240244,0.999714088106375
"CA_Los Angeles_C157_C_485",18,10,0.0209300707661649,0.99993910617353
"CA_Los Angeles_C158_C_486",13,10,0.0194195893823541,0.99995245553424
"CA_Los Angeles_C159_C_487",17,11,0.00249094787409385,0.999999326747825
"CA_Los Angeles_C16_C_488",43,20,0.00852819194247236,0.999997536608928
"CA_Los Angeles_C160_C_489",180,26,0.212260575063547,0.998846635942179
"CA_Los Angeles_C161_C_490",80,16,0.210180559252794,0.996986619453791
"CA_Los Angeles_C162_C_491",10,9,0.00243733904829687,0.99999908956507
"CA_Los Angeles_C163_C_492",8,6,0.0194249152549049,0.999856154687062
"CA_Los Angeles_C164_C_493",25,9,0.0376880974006151,0.999726867753125
"CA_Los Angeles_C165_C_494",91,29,0.127769621759645,0.999722100409665
"CA_Los Angeles_C166_C_495",77,19,0.189367121829049,0.998365117719309
"CA_Los Angeles_C167_C_496",15,13,0.0065219141853158,0.999996904094231
"CA_Los Angeles_C17_C_497",3,1,NA,NA
"CA_Los Angeles_C17_C_498",15,10,0.0529655995457999,0.999643546940013
"CA_Los Angeles_C18_C_499",25,16,0.00865191611145285,0.999996249341998
"CA_Los Angeles_C19_C_500",47,24,0.0410697319191101,0.999961856783836
"CA_Los Angeles_C2_C_501",7,5,0.0184744559000108,0.999810909881063
"CA_Los Angeles_C20_C_502",229,53,0.408072131693083,0.999081808072131
"CA_Los Angeles_C21_C_503",80,31,0.159063857876698,0.999629717693897
"CA_Los Angeles_C22_C_504",189,40,0.293536203367548,0.999105137138579
"CA_Los Angeles_C23_C_505",33,21,0.0440123170980926,0.999944799452221
"CA_Los Angeles_C24_C_506",28,16,0.000461344657489596,0.999999989073466
"CA_Los Angeles_C25_C_507",267,50,0.219909472881583,0.999685892556863
"CA_Los Angeles_C26_C_508",14,9,0.0243801581475822,0.999903418046434
"CA_Los Angeles_C27_C_509",121,40,0.148161042012749,0.999803846738978
"CA_Los Angeles_C28_C_510",31,16,0.0601459046126659,0.999810920099248
"CA_Los Angeles_C29_C_511",46,24,0.122093035957306,0.999648634323396
"CA_Los Angeles_C3_C_512",5,3,0.0313924746586254,0.998133546467439
"CA_Los Angeles_C30_C_513",91,23,0.307401851967321,0.996988943258471
"CA_Los Angeles_C31_C_514",41,23,0.0849981509749034,0.999818371330092
"CA_Los Angeles_C32_C_515",145,32,0.262419020491397,0.998963191276672
"CA_Los Angeles_C33_C_516",72,26,0.225742924660216,0.998902272207696
"CA_Los Angeles_C34_C_517",134,40,0.0980791617688469,0.999911655674946
"CA_Los Angeles_C35_C_518",27,20,0.0216113001036369,0.999985559177737
"CA_Los Angeles_C36_C_519",4,3,0.00684715681898454,0.999916651455104
"CA_Los Angeles_C38_C_521",3,2,NA,NA
"CA_Los Angeles_C39_C_522",273,27,0.230563582991116,0.998519966585313
"CA_Los Angeles_C4_C_523",3,3,NA,NA
"CA_Los Angeles_C40_C_524",19,13,0.00791647456342486,0.999995219925794
"CA_Los Angeles_C41_C_525",37,24,0.109639492817584,0.999727963823332
"CA_Los Angeles_C42_C_526",45,22,0.137608221175476,0.999456764714334
"CA_Los Angeles_C42_C_527",21,13,NA,NA
"CA_Los Angeles_C43_C_528",15,11,0.00188106207359157,0.999999625328495
"CA_Los Angeles_C44_C_530",16,10,0.0584614317803261,0.99952790774467
"CA_Los Angeles_C45_C_531",19,13,0.00791647456342486,0.999995219925794
"CA_Los Angeles_C46_C_532",131,47,0.136453859553357,0.99987929324644
"CA_Los Angeles_C47_C_533",19,12,0.0186535797795509,0.999968573860061
"CA_Los Angeles_C48_C_534",32,20,0.0136453730947729,0.999994065048826
"CA_Los Angeles_C49_C_535",4,3,0.00684715681898454,0.999916651455104
"CA_Los Angeles_C5_C_537",7,5,0.0184744559000108,0.999810909881063
"CA_Los Angeles_C51_C_539",2,2,NA,NA
"CA_Los Angeles_C53_C_542",2,2,NA,NA
"CA_Los Angeles_C54_C_543",3,2,NA,NA
"CA_Los Angeles_C55_C_544",26,16,0.0113311273034927,0.999993480948415
"CA_Los Angeles_C57_C_547",3,3,NA,NA
"CA_Los Angeles_C58_C_548",5,5,NA,NA
"CA_Los Angeles_C6_C_550",69,28,0.0670690755151635,0.999919518532537
"CA_Los Angeles_C60_C_551",6,6,NA,NA
"CA_Los Angeles_C61_C_552",22,11,0.0283261771441115,0.999906215089985
"CA_Los Angeles_C62_C_553",11,9,0.00973467559660121,0.99998525255558
"CA_Los Angeles_C63_C_554",48,21,0.133370517770678,0.99943206693233
"CA_Los Angeles_C64_C_555",9,7,0.0128146003791018,0.999956515803299
"CA_Los Angeles_C65_C_556",12,8,0.0261251796662563,0.999854204123915
"CA_Los Angeles_C66_C_557",65,17,0.140546578134507,0.998872789163322
"CA_Los Angeles_C67_C_558",67,21,0.143947258554632,0.999282445306528
"CA_Los Angeles_C68_C_559",78,24,0.0885819484552419,0.999796368995274
"CA_Los Angeles_C69_C_560",21,13,0.0346553576403881,0.999905126898678
"CA_Los Angeles_C7_C_561",28,16,0.0370394054349892,0.999928499056185
"CA_Los Angeles_C70_C_562",9,6,0.0048453410176264,0.999990865912441
"CA_Los Angeles_C71_C_563",25,11,0.0948809197059218,0.998884083424673
"CA_Los Angeles_C72_C_565",7,7,NA,NA
"CA_Los Angeles_C73_C_566",4,4,NA,NA
"CA_Los Angeles_C74_C_567",17,13,NA,NA
"CA_Los Angeles_C75_C_568",11,9,0.00973467559660121,0.99998525255558
"CA_Los Angeles_C76_C_569",22,16,0.046123675878267,0.999897489594822
"CA_Los Angeles_C77_C_570",51,13,0.0408222165001927,0.999855190648514
"CA_Los Angeles_C78_C_571",27,14,0.0222493340479633,0.999965856342037
"CA_Los Angeles_C79_C_572",24,10,0.0885596984047069,0.998777605965022
"CA_Los Angeles_C8_C_573",10,8,0.0110731586844239,0.999975559224772
"CA_Los Angeles_C80_C_574",95,32,0.214400579028761,0.999333664163356
"CA_Los Angeles_C81_C_575",207,39,0.524251665225362,0.99699424524836
"CA_Los Angeles_C82_C_576",11,7,0.0240402064668454,0.99983420421469
"CA_Los Angeles_C83_C_577",34,19,0.0677992640813255,0.99982997375346
"CA_Los Angeles_C84_C_578",26,18,0.0171953060325009,0.99998838012361
"CA_Los Angeles_C85_C_579",10,8,0.0110731586844239,0.999975559224772
"CA_Los Angeles_C86_C_580",54,23,0.0520012802803817,0.99993087401924
"CA_Los Angeles_C87_C_581",10,10,NA,NA
"CA_Los Angeles_C88_C_582",23,16,0.0289157324804973,0.999958037912271
"CA_Los Angeles_C89_C_583",138,39,0.13966348568148,0.999805733875988
"CA_Los Angeles_C9_C_584",29,20,0.0516555925011669,0.999917521707054
"CA_Los Angeles_C90_C_585",24,17,0.030357366022017,0.999959338087046
"CA_Los Angeles_C91_C_586",106,41,0.0773893784265602,0.999950518916301
"CA_Los Angeles_C92_C_587",34,20,0.0105527417933931,0.999996383355222
"CA_Los Angeles_C93_C_588",32,23,0.01803502634459,0.999992303289272
"CA_Los Angeles_C94_C_589",23,16,0.0569183780957164,0.999835246644431
"CA_Los Angeles_C95_C_590",78,32,0.0498682322879881,0.999966566578524
