system:index,GEOID,NAME,max,mean,stdDev,u_ppltE,u_ppltM,u_r_km2,.geo
00000000000000000084,97831,"Youngstown, OH--PA Urbanized Area (2010)",0.6916956305503845,0.5287172953044489,0.0812139717057374,370793.0,1354.0,629.2142291453342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,25228,"Durham, NC Urbanized Area (2010)",0.8256826400756836,0.6190138970088273,0.10077464862298367,387939.0,1802.0,474.0905529115705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,15481,"Charleston, WV Urbanized Area (2010)",0.7257434725761414,0.5596235796930044,0.11151885378281856,144834.0,1867.0,272.9068828817175,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,69697,"Pittsburgh, PA Urbanized Area (2010)",0.7482130527496338,0.561747401455256,0.0991498968656024,1720923.0,2967.0,2386.3642870921653,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,41212,"Indianapolis, IN Urbanized Area (2010)",0.7140347957611084,0.481114416743198,0.09787798864335304,1608920.0,3095.0,1858.8875580595343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,77743,"St. Joseph, MO--KS Urbanized Area (2010)",0.6229652166366577,0.46464341139735055,0.10888102519622589,80005.0,467.0,108.35263723269944,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,87868,"Toledo, OH--MI Urbanized Area (2010)",0.7047260999679565,0.4489844105300087,0.11961657003537364,497579.0,1356.0,638.7631108823307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,23824,"Detroit, MI Urbanized Area (2010)",0.6891782879829407,0.4464279142203401,0.09923164391371504,3741499.0,1804.0,3554.5488846828043,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,56602,"Miami, FL Urbanized Area (2010)",0.862500011920929,0.43632599659114885,0.1213068857792405,6009495.0,2713.0,3399.825999119189,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,65080,"Oklahoma City, OK Urbanized Area (2010)",0.6854087114334106,0.40001921118244965,0.11040143975656963,933690.0,2715.0,1083.6519579929743,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,49582,"Lexington-Fayette, KY Urbanized Area (2010)",0.7509086728096008,0.5198069051054321,0.09506106816876989,314474.0,711.0,228.79343989937095,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,71533,"Portsmouth, OH--KY Urban Cluster (2010)",0.7066782712936401,0.5292990130253095,0.1465490195554999,36712.0,999.0,55.134602525759306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,22042,"Dallas--Fort Worth--Arlington, TX Urbanized Area (2010)",0.7741130590438843,0.40616018356874634,0.11713201722187203,5787226.0,4922.0,4701.913201683531,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,92593,"Waterloo, IA Urbanized Area (2010)",0.6150869727134705,0.41261397343715683,0.0735428594528807,113791.0,648.0,166.16471579223412,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,77149,"Saginaw, MI Urbanized Area (2010)",0.6384956240653992,0.4501525473127666,0.08507908080969959,119736.0,680.0,187.3001478663811,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,47719,"Lansing, MI Urbanized Area (2010)",0.6431000232696533,0.4728386816926488,0.07950804769274387,324025.0,904.0,418.5450533095189,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,75664,"Rochester, NY Urbanized Area (2010)",0.72205650806427,0.5048201611718829,0.08755736419552933,720059.0,1745.0,857.1389262405268,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,85087,"Stockton, CA Urbanized Area (2010)",0.7699130177497864,0.36652508387917077,0.12278651266320674,391436.0,2082.0,243.88986557756226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,27253,"El Paso, TX--NM Urbanized Area (2010)",0.5719043612480164,0.160367054673373,0.05824261566783763,806526.0,3490.0,652.3571830430191,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,01927,"Amarillo, TX Urbanized Area (2010)",0.7276478409767151,0.331644650283658,0.07786358046104355,203458.0,649.0,211.81281705514868,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,51364,"Lorain--Elyria, OH Urbanized Area (2010)",0.646399974822998,0.4769624204882391,0.09958335827931128,178876.0,681.0,262.69889476149893,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,40753,"Huntington, WV--KY--OH Urbanized Area (2010)",0.7076826095581055,0.5458106829661468,0.12795528244314677,199300.0,1938.0,361.93526272670476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,42211,"Jackson, MS Urbanized Area (2010)",0.8309304118156433,0.5987551625951673,0.11972923827016443,352458.0,2084.0,645.0828225951619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,56116,"Memphis, TN--MS--AR Urbanized Area (2010)",0.7787217497825623,0.5137219295843043,0.11845961569319485,1076417.0,2214.0,1297.0752246544446,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,05869,"Bay City, MI Urbanized Area (2010)",0.6082913279533386,0.43901018565725114,0.08998952511911143,68164.0,618.0,108.36161228908824,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,52822,"Macon, GA Urbanized Area (2010)",0.7965434789657593,0.6100177578778384,0.11153527674722166,133070.0,1556.0,256.0086936743685,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,74746,"Richmond, VA Urbanized Area (2010)",0.8114086985588074,0.5952220099109626,0.11096209116618544,1016561.0,2216.0,1297.7697859464502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,65269,"Omaha, NE--IA Urbanized Area (2010)",0.6663565039634705,0.41676730482218977,0.09675993214197842,780812.0,1109.0,715.3749415346779,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,31843,"Fresno, CA Urbanized Area (2010)",0.6609304547309875,0.3360449694041704,0.09416510617719673,699023.0,2091.0,444.2463756327548,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,43912,"Kansas City, MO--KS Urbanized Area (2010)",0.6906391382217407,0.48170143962233586,0.10928178578239556,1595941.0,2347.0,1773.9600619354333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,42157,"Jackson, MI Urbanized Area (2010)",0.6646217107772827,0.5115109652702384,0.06794518082166676,87910.0,1110.0,153.44447224655542,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,15670,"Charlotte, NC--SC Urbanized Area (2010)",0.7994434833526611,0.5818414443094161,0.12483815890019001,1463951.0,2988.0,2011.4408689035367,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,83926,"Springfield, MA--CT Urbanized Area (2010)",0.7652782797813416,0.5408199766951405,0.09872202783559397,624531.0,1879.0,929.0830987953636,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,82225,"Sioux City, IA--NE--SD Urbanized Area (2010)",0.6567087173461914,0.38228550782229315,0.08301583848617416,107237.0,620.0,143.464529879804,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,37081,"Harrisburg, PA Urbanized Area (2010)",0.7551260590553284,0.5347358696859715,0.11246191745957436,464348.0,1688.0,694.3852900035474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,00766,"Akron, OH Urbanized Area (2010)",0.7131260633468628,0.5465002611426335,0.07491205701737765,567148.0,1497.0,859.9827806829227,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,23743,"Des Moines, IA Urbanized Area (2010)",0.6478130221366882,0.431168682214111,0.08021757616174298,503971.0,2098.0,523.9779174288512,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,24850,"Duluth, MN--WI Urbanized Area (2010)",0.5392695665359497,0.3258150038105747,0.13517191612158225,118090.0,813.0,205.0342312607589,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,60625,"Muncie, IN Urbanized Area (2010)",0.6334869265556335,0.4738586151876848,0.0663086496206058,89424.0,909.0,121.485522546626,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,22528,"Dayton, OH Urbanized Area (2010)",0.7301304340362549,0.49976389645978914,0.08757344408633992,727245.0,1626.0,915.1843138402079,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,95077,"Wichita, KS Urbanized Area (2010)",0.6496130228042603,0.4224501361046806,0.08798251818560221,482578.0,1754.0,568.2490559260299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,69184,"Phoenix--Mesa, AZ Urbanized Area (2010)",0.7832478284835815,0.22914437820512645,0.07985052723749587,4074200.0,4712.0,2980.8970003489408,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,60841,"Muskegon, MI Urbanized Area (2010)",0.6447521448135376,0.4722157395504195,0.09817818503370819,164428.0,1115.0,304.6847390531287,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,62164,"New Castle, PA Urban Cluster (2010)",0.6917738914489746,0.5456656372802443,0.07144308378237192,40904.0,622.0,74.98262547446802,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,75718,"Rockford, IL Urbanized Area (2010)",0.6478695869445801,0.4556636838904088,0.08289910025673781,286429.0,1244.0,400.5621982426343,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,40429,"Houston, TX Urbanized Area (2010)",0.8224956393241882,0.47542758909751553,0.13497510498109455,5644771.0,7025.0,4387.733058864843,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,17668,"Cleveland, OH Urbanized Area (2010)",0.6936782598495483,0.490440091413153,0.10135143244016682,1758610.0,2013.0,2015.84705228646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,57925,"Mobile, AL Urbanized Area (2010)",0.8477956652641296,0.632108727841541,0.13385459435548464,327445.0,2747.0,586.4296865499459,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,22366,"Davenport, IA--IL Urbanized Area (2010)",0.635347843170166,0.41388040709403945,0.11467443289959585,282584.0,879.0,378.8286862681553,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000,83116,"South Bend, IN--MI Urbanized Area (2010)",0.6726347804069519,0.5049850219341194,0.08008145651680748,281491.0,1118.0,425.1656272958876,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,62407,"New Haven, CT Urbanized Area (2010)",0.7493500113487244,0.5834948545724691,0.096411498924989,559286.0,1310.0,806.6511656058013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,81739,"Shreveport, LA Urbanized Area (2010)",0.8089739084243774,0.56326265756444,0.11926794157957091,295526.0,2236.0,485.47044395331045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,49852,"Lima, OH Urbanized Area (2010)",0.669169545173645,0.466702195536982,0.09424370385098489,70110.0,720.0,139.7037718636574,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,83899,"Springfield, IL Urbanized Area (2010)",0.6686130166053772,0.483735240475985,0.09348690318414472,160989.0,784.0,245.3671700085258,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,71317,"Portland, OR--WA Urbanized Area (2010)",0.820356547832489,0.5070735038233034,0.13312283751071513,2042289.0,2752.0,1392.9651949336933,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,04384,"Austin, TX Urbanized Area (2010)",0.7577304244041443,0.4890678286560475,0.11269279892369903,1633264.0,4737.0,1366.0822659028531,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,07732,"Binghamton, NY--PA Urbanized Area (2010)",0.714900016784668,0.5153474942635865,0.0870807244968834,151037.0,1121.0,200.9008587722145,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,43723,"Kalamazoo, MI Urbanized Area (2010)",0.6470521688461304,0.4779587006714693,0.08825994656519125,218775.0,1313.0,355.6663508839375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,62677,"New Orleans, LA Urbanized Area (2010)",0.7866348028182983,0.4462970187572099,0.16167588677629094,958734.0,1569.0,695.7204466563592,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,43291,"Johnstown, PA Urbanized Area (2010)",0.681260883808136,0.5319223939014354,0.07579582202744749,63414.0,817.0,100.83021513299613,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,87139,"Terre Haute, IN Urbanized Area (2010)",0.724047839641571,0.507426986685078,0.08463511800277757,92097.0,881.0,139.2507994216471,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,01792,"Altoona, PA Urbanized Area (2010)",0.6471521854400635,0.5168556091790576,0.07958415033196893,75724.0,977.0,96.96988604108319,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,89785,"Utica, NY Urbanized Area (2010)",0.6157000064849854,0.4842171032345439,0.06606615418295769,113261.0,977.0,163.14883072656733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,16885,"Cincinnati, OH--KY--IN Urbanized Area (2010)",0.7595434784889221,0.5372977089171642,0.10591451784731885,1673063.0,2760.0,2064.932749703758,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,06058,"Beaumont, TX Urbanized Area (2010)",0.8139304518699646,0.5592386767057297,0.13770911177796474,148271.0,1509.0,240.33282181656236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,01495,"Allentown, PA--NJ Urbanized Area (2010)",0.7453130483627319,0.5380358538426571,0.08998063807815122,679192.0,1701.0,907.7812650761538,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,73153,"Racine, WI Urbanized Area (2010)",0.6301869750022888,0.42260630624207784,0.08633943137993415,132940.0,691.0,129.2190584293513,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,96670,"Winston-Salem, NC Urbanized Area (2010)",0.799639105796814,0.618979065689623,0.08028332531068501,413806.0,1894.0,841.7248256521758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,78580,"San Antonio, TX Urbanized Area (2010)",0.7405391335487366,0.4653955755307165,0.1047128595777396,2002732.0,3276.0,1556.37730244705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,80389,"Seattle, WA Urbanized Area (2010)",0.8799999952316284,0.5279309771376257,0.1464315066064878,3448995.0,3149.0,2759.1516499145782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,72613,"Pueblo, CO Urbanized Area (2010)",0.6732434630393982,0.23907829410877848,0.0809577544932086,141331.0,948.0,194.24013085872357,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,53740,"Manchester, NH Urbanized Area (2010)",0.7807681560516357,0.5434558004852964,0.10179197033882487,162530.0,1192.0,227.57807123818054,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,57466,"Milwaukee, WI Urbanized Area (2010)",0.6398565173149109,0.4246472592169472,0.09472112204142664,1387242.0,1641.0,1461.7706015702643,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,78499,"Salt Lake City--West Valley City, UT Urbanized Area (2010)",0.6151782870292664,0.28750838562101005,0.09014644221568993,1113148.0,1641.0,720.3178941167901,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,07786,"Birmingham, AL Urbanized Area (2010)",0.8094869256019592,0.6081375532636004,0.11582346772334022,756636.0,2898.0,1382.087066572745,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,77068,"Sacramento, CA Urbanized Area (2010)",0.7793260812759399,0.40626962965857183,0.10946642159823676,1849516.0,3026.0,1232.9224582522234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,61273,"Nashville-Davidson, TN Urbanized Area (2010)",0.7531434893608093,0.5695822090413651,0.11399450047104343,1074810.0,3027.0,1501.3138075928123,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,09271,"Boston, MA--NH--RI Urbanized Area (2010)",0.8276000022888184,0.5749132203542808,0.10994896017191674,4438039.0,3667.0,5046.489237415511,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,88462,"Trenton, NJ Urbanized Area (2010)",0.7260652184486389,0.5669663897809988,0.09224314142094127,293998.0,1194.0,276.9082401452021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,00970,"Albany--Schenectady, NY Urbanized Area (2010)",0.7259564995765686,0.5006006682815229,0.08671652044045554,596504.0,2135.0,782.1052549683135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,75637,"Rochester, MN Urbanized Area (2010)",0.5547434687614441,0.3868674219379683,0.07374475638683166,114709.0,475.0,131.31100829476512,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,49933,"Lincoln, NE Urbanized Area (2010)",0.673947811126709,0.40600181683921593,0.0931582305556835,276687.0,694.0,232.04179398496353,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,86302,"Syracuse, NY Urbanized Area (2010)",0.6983739137649536,0.48258227037573787,0.09622867728270265,408083.0,1132.0,522.036298995257,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,13375,"Canton, OH Urbanized Area (2010)",0.7136565446853638,0.5412758643212408,0.08714900305278307,277343.0,1133.0,433.8855403953618,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,77770,"St. Louis, MO--IL Urbanized Area (2010)",0.7186347842216492,0.5026553783187709,0.11321409520124825,2157474.0,2266.0,2421.4945980411844,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,63217,"New York--Newark, NY--NJ--CT Urbanized Area (2010)",0.8219000101089478,0.5268168199220098,0.14861346090393782,1.8750806E7,4276.0,9378.358866184846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,22717,"Decatur, IL Urbanized Area (2010)",0.6941173672676086,0.47508656982493486,0.11906022442693202,89807.0,535.0,161.12667922841388,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,80227,"Scranton, PA Urbanized Area (2010)",0.6970391273498535,0.5057840657032144,0.09476293367597413,377082.0,1198.0,450.4879275140724,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,29872,"Flint, MI Urbanized Area (2010)",0.6591521501541138,0.4880553929004287,0.07761516087588331,340942.0,1262.0,629.7834885304301,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,79039,"San Jose, CA Urbanized Area (2010)",0.8513608574867249,0.3808556878072285,0.13385071298537707,1797627.0,1390.0,740.6857525850536,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,70993,"Port Arthur, TX Urbanized Area (2010)",0.8068782687187195,0.5195870046485928,0.1382916232970247,154130.0,1582.0,286.67336470120347,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,03898,"Atlantic City, NJ Urbanized Area (2010)",0.780491292476654,0.521136429340411,0.17288597071523376,241626.0,1710.0,337.52063322901404,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,37243,"Hartford, CT Urbanized Area (2010)",0.7908738851547241,0.5700111312366162,0.08229590653217905,923238.0,1774.0,1360.1882167898218,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area (2010)",0.7090435028076172,0.5435397365699562,0.11707942736226543,424900.0,2268.0,904.6264959410086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,24823,"Dubuque, IA--IL Urbanized Area (2010)",0.6400609016418457,0.44469275639543954,0.09805384674808512,69060.0,460.0,88.32593222067787,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,31087,"Fort Wayne, IN Urbanized Area (2010)",0.6906956434249878,0.470715723158368,0.08493929636814765,328021.0,952.0,446.7350992180356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,83764,"Spokane, WA Urbanized Area (2010)",0.7020565271377563,0.38877847665845755,0.1141325787585395,413764.0,1776.0,430.4347292114356,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,68509,"Peoria, IL Urbanized Area (2010)",0.6896695494651794,0.47475227507079765,0.12563899141478396,260555.0,1073.0,381.8861663064122,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,47530,"Lancaster, PA Urbanized Area (2010)",0.746795654296875,0.5615026534726232,0.08479987904917999,420942.0,2146.0,648.2523677751266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,58600,"Montgomery, AL Urbanized Area (2010)",0.8271130323410034,0.5786270400841281,0.10949271303424402,254707.0,1586.0,400.3278286256996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,78661,"San Diego, CA Urbanized Area (2010)",0.775804340839386,0.3639117856137629,0.11755218926940128,3163139.0,3940.0,1972.546253116782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,03817,"Atlanta, GA Urbanized Area (2010)",0.810508668422699,0.596557203950696,0.10571791531564076,5026385.0,5581.0,6944.275853664502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,35164,"Greensboro, NC Urbanized Area (2010)",0.798086941242218,0.5786959949512241,0.10617763877741396,336253.0,2037.0,490.51564155675453,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,92485,"Waterbury, CT Urbanized Area (2010)",0.7534391283988953,0.5815085310914028,0.07277904444957001,191736.0,859.0,237.70302168150957,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,27766,"Erie, PA Urbanized Area (2010)",0.6611000299453735,0.48333759910362367,0.09564016044723457,191621.0,1019.0,212.75839948655872,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,51755,"Louisville/Jefferson County, KY--IN Urbanized Area (2010)",0.7384347915649414,0.5308735829074919,0.1211396869576791,1007028.0,1910.0,1265.2758719798014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,91027,"Waco, TX Urbanized Area (2010)",0.7710652351379395,0.4744896880080299,0.11317846973777855,185858.0,1079.0,235.2329474012295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,94726,"Wheeling, WV--OH Urbanized Area (2010)",0.6996304392814636,0.5178275999145747,0.12082373284891786,77445.0,892.0,130.0805466964948,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,88084,"Topeka, KS Urbanized Area (2010)",0.7095652222633362,0.46603129154711165,0.0961623028280052,149277.0,1020.0,209.5015353989941,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,42346,"Jacksonville, FL Urbanized Area (2010)",0.8342086672782898,0.5372619285017076,0.19444877518742165,1152382.0,3569.0,1574.6635341623473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,75421,"Roanoke, VA Urbanized Area (2010)",0.7475521564483643,0.5829365906959975,0.09323107223646614,213976.0,1337.0,323.266872285351,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,10162,"Bridgeport--Stamford, CT--NY Urbanized Area (2010)",0.7659000158309937,0.6086249270249148,0.09761515064836448,946200.0,1721.0,1238.930803270088,"{""type"":""MultiPoint"",""coordinates"":[]}"
