system:index,GEOID,NAME,max,mean,stdDev,u_ppltE,u_ppltM,u_r_km2,.geo
0000000000000000004d,03898,"Atlantic City, NJ Urbanized Area (2010)",0.7896478176116943,0.5256098161501469,0.17237067426991398,241626.0,1710.0,337.52063322901404,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,37243,"Hartford, CT Urbanized Area (2010)",0.8136695623397827,0.5964510081742463,0.09151816918982986,923238.0,1774.0,1360.1882167898218,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area (2010)",0.7415956258773804,0.5856651332724049,0.11542049061687727,424900.0,2268.0,904.6264959410086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,24823,"Dubuque, IA--IL Urbanized Area (2010)",0.6724434494972229,0.45204824414244715,0.10272221379590749,69060.0,460.0,88.32593222067787,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,31087,"Fort Wayne, IN Urbanized Area (2010)",0.7269217371940613,0.4785489876521517,0.09106706213863397,328021.0,952.0,446.7350992180356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,83764,"Spokane, WA Urbanized Area (2010)",0.7407652139663696,0.40639827061179057,0.12235817543656624,413764.0,1776.0,430.4347292114356,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,68509,"Peoria, IL Urbanized Area (2010)",0.7005869746208191,0.47620642630195614,0.12239824989140527,260555.0,1073.0,381.8861663064122,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,47530,"Lancaster, PA Urbanized Area (2010)",0.775465190410614,0.586583856070533,0.08676011091530533,420942.0,2146.0,648.2523677751266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,58600,"Montgomery, AL Urbanized Area (2010)",0.8484956622123718,0.5964266056556342,0.11099131932569854,254707.0,1586.0,400.3278286256996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,78661,"San Diego, CA Urbanized Area (2010)",0.7713956236839294,0.36530652578364126,0.11805025445621815,3163139.0,3940.0,1972.546253116782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,03817,"Atlanta, GA Urbanized Area (2010)",0.8301304578781128,0.6169832678028383,0.11017930096885309,5026385.0,5581.0,6944.275853664502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,35164,"Greensboro, NC Urbanized Area (2010)",0.7968087196350098,0.5956360314647436,0.1107379424231065,336253.0,2037.0,490.51564155675453,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,92485,"Waterbury, CT Urbanized Area (2010)",0.7693912982940674,0.5989487801224164,0.07971007234261182,191736.0,859.0,237.70302168150957,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,27766,"Erie, PA Urbanized Area (2010)",0.6975217461585999,0.4704535726224133,0.09990174567697065,191621.0,1019.0,212.75839948655872,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,51755,"Louisville/Jefferson County, KY--IN Urbanized Area (2010)",0.7437434792518616,0.5449500711664634,0.12599737223811616,1007028.0,1910.0,1265.2758719798014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,91027,"Waco, TX Urbanized Area (2010)",0.7855391502380371,0.4861038928892007,0.11251428187948607,185858.0,1079.0,235.2329474012295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,94726,"Wheeling, WV--OH Urbanized Area (2010)",0.7343999743461609,0.543960756883291,0.12169140076226598,77445.0,892.0,130.0805466964948,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,88084,"Topeka, KS Urbanized Area (2010)",0.7559086680412292,0.47047810701453746,0.09515088899836761,149277.0,1020.0,209.5015353989941,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,42346,"Jacksonville, FL Urbanized Area (2010)",0.8397695422172546,0.5320754417360194,0.1915160268977378,1152382.0,3569.0,1574.6635341623473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,75421,"Roanoke, VA Urbanized Area (2010)",0.7595391273498535,0.6038972569873873,0.0957975837582395,213976.0,1337.0,323.266872285351,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,10162,"Bridgeport--Stamford, CT--NY Urbanized Area (2010)",0.8054999709129333,0.6208946902914425,0.10282781187984603,946200.0,1721.0,1238.930803270088,"{""type"":""MultiPoint"",""coordinates"":[]}"
