system:index,GEOID,NAME,max,mean,stdDev,u_ppltE,u_ppltM,u_r_km2,.geo
0000000000000000006e,69697,"Pittsburgh, PA Urbanized Area (2010)",0.7547043561935425,0.563345066757497,0.10112513705876673,1720923.0,2967.0,2386.3642870921653,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,41212,"Indianapolis, IN Urbanized Area (2010)",0.7337695360183716,0.504964407622252,0.10109262920362679,1608920.0,3095.0,1858.8875580595343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,77743,"St. Joseph, MO--KS Urbanized Area (2010)",0.6602435111999512,0.4838710331068327,0.10630116251521642,80005.0,467.0,108.35263723269944,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,87868,"Toledo, OH--MI Urbanized Area (2010)",0.723652184009552,0.47328643919564434,0.11805890867084574,497579.0,1356.0,638.7631108823307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,23824,"Detroit, MI Urbanized Area (2010)",0.7211260795593262,0.46023946499588403,0.10233783322902097,3741499.0,1804.0,3554.5488846828043,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,56602,"Miami, FL Urbanized Area (2010)",0.8755785822868347,0.4424228362231314,0.1207145492544862,6009495.0,2713.0,3399.825999119189,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,65080,"Oklahoma City, OK Urbanized Area (2010)",0.6616782546043396,0.3893607031151885,0.10504365664408456,933690.0,2715.0,1083.6519579929743,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,49582,"Lexington-Fayette, KY Urbanized Area (2010)",0.7487608790397644,0.5293938959243979,0.10533096007490078,314474.0,711.0,228.79343989937095,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,71533,"Portsmouth, OH--KY Urban Cluster (2010)",0.7276173830032349,0.5413598242636829,0.1486802347976694,36712.0,999.0,55.134602525759306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,22042,"Dallas--Fort Worth--Arlington, TX Urbanized Area (2010)",0.775847852230072,0.39956554343377354,0.11424007581373492,5787226.0,4922.0,4701.913201683531,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,92593,"Waterloo, IA Urbanized Area (2010)",0.6086739301681519,0.4030860990707938,0.0803541581125482,113791.0,648.0,166.16471579223412,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,77149,"Saginaw, MI Urbanized Area (2010)",0.6442782878875732,0.45696529669576813,0.08002335696563337,119736.0,680.0,187.3001478663811,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,47719,"Lansing, MI Urbanized Area (2010)",0.6825087070465088,0.4881204689058833,0.08862446474313135,324025.0,904.0,418.5450533095189,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,75664,"Rochester, NY Urbanized Area (2010)",0.6967478394508362,0.4963975227592472,0.08905471846886193,720059.0,1745.0,857.1389262405268,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,85087,"Stockton, CA Urbanized Area (2010)",0.7400608658790588,0.3520546219432233,0.1150913613028135,391436.0,2082.0,243.88986557756226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,27253,"El Paso, TX--NM Urbanized Area (2010)",0.5490999817848206,0.17036865768659915,0.057058501040695465,806526.0,3490.0,652.3571830430191,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,01927,"Amarillo, TX Urbanized Area (2010)",0.7091956734657288,0.3079689072731933,0.07491462900272529,203458.0,649.0,211.81281705514868,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,51364,"Lorain--Elyria, OH Urbanized Area (2010)",0.714434802532196,0.5164668039755638,0.10393646567015824,178876.0,681.0,262.69889476149893,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,40753,"Huntington, WV--KY--OH Urbanized Area (2010)",0.7383000254631042,0.5526057233435974,0.13212799171019496,199300.0,1938.0,361.93526272670476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,42211,"Jackson, MS Urbanized Area (2010)",0.8326521515846252,0.598278998418159,0.11888834995909835,352458.0,2084.0,645.0828225951619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,56116,"Memphis, TN--MS--AR Urbanized Area (2010)",0.7882000207901001,0.5216533081848306,0.11983256761207632,1076417.0,2214.0,1297.0752246544446,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,05869,"Bay City, MI Urbanized Area (2010)",0.6294782757759094,0.44776834472124233,0.08976751500754522,68164.0,618.0,108.36161228908824,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,52822,"Macon, GA Urbanized Area (2010)",0.7976695895195007,0.6131659230517233,0.10613349508040747,133070.0,1556.0,256.0086936743685,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,74746,"Richmond, VA Urbanized Area (2010)",0.8172000050544739,0.6062071698967079,0.11069429704646619,1016561.0,2216.0,1297.7697859464502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,65269,"Omaha, NE--IA Urbanized Area (2010)",0.6654478311538696,0.4050727273817175,0.09091546786163547,780812.0,1109.0,715.3749415346779,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,31843,"Fresno, CA Urbanized Area (2010)",0.6662565469741821,0.3190635076991794,0.0891644360941886,699023.0,2091.0,444.2463756327548,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,43912,"Kansas City, MO--KS Urbanized Area (2010)",0.7212043404579163,0.4975687717989072,0.11210041524367813,1595941.0,2347.0,1773.9600619354333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,42157,"Jackson, MI Urbanized Area (2010)",0.6875391006469727,0.5187924219728773,0.085934490430285,87910.0,1110.0,153.44447224655542,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,15670,"Charlotte, NC--SC Urbanized Area (2010)",0.7921304106712341,0.5751813270311492,0.12620866567454836,1463951.0,2988.0,2011.4408689035367,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,83926,"Springfield, MA--CT Urbanized Area (2010)",0.7805695533752441,0.5669917756376857,0.09952096709063728,624531.0,1879.0,929.0830987953636,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,82225,"Sioux City, IA--NE--SD Urbanized Area (2010)",0.650091290473938,0.3858461339242762,0.08665920954481039,107237.0,620.0,143.464529879804,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,37081,"Harrisburg, PA Urbanized Area (2010)",0.7422565221786499,0.5477406275494678,0.111153449396684,464348.0,1688.0,694.3852900035474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,00766,"Akron, OH Urbanized Area (2010)",0.7359869480133057,0.5582058886972445,0.08293958148004553,567148.0,1497.0,859.9827806829227,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,23743,"Des Moines, IA Urbanized Area (2010)",0.6472695469856262,0.42200548091086826,0.08293274914113495,503971.0,2098.0,523.9779174288512,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,24850,"Duluth, MN--WI Urbanized Area (2010)",0.59685218334198,0.3659867724557691,0.14681260926190137,118090.0,813.0,205.0342312607589,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,60625,"Muncie, IN Urbanized Area (2010)",0.6808043718338013,0.5067660208357542,0.07364694450604448,89424.0,909.0,121.485522546626,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,22528,"Dayton, OH Urbanized Area (2010)",0.7498869299888611,0.5322981160593501,0.0916737154220357,727245.0,1626.0,915.1843138402079,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,95077,"Wichita, KS Urbanized Area (2010)",0.6827956438064575,0.4262124059368698,0.08984632207328774,482578.0,1754.0,568.2490559260299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,69184,"Phoenix--Mesa, AZ Urbanized Area (2010)",0.7867087125778198,0.21824537613336129,0.07926993905444979,4074200.0,4712.0,2980.8970003489408,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,60841,"Muskegon, MI Urbanized Area (2010)",0.703000009059906,0.49552639280179667,0.11323006447807621,164428.0,1115.0,304.6847390531287,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,62164,"New Castle, PA Urban Cluster (2010)",0.7273956537246704,0.586359185462415,0.08256842749866061,40904.0,622.0,74.98262547446802,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,75718,"Rockford, IL Urbanized Area (2010)",0.6144130229949951,0.434529955082123,0.08136157050128559,286429.0,1244.0,400.5621982426343,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,40429,"Houston, TX Urbanized Area (2010)",0.8249825835227966,0.4658303448994106,0.1297759987204656,5644771.0,7025.0,4387.733058864843,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,17668,"Cleveland, OH Urbanized Area (2010)",0.7196304202079773,0.5125521640173172,0.10694561191017211,1758610.0,2013.0,2015.84705228646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,57925,"Mobile, AL Urbanized Area (2010)",0.8401956558227539,0.6180281250512685,0.1325967814160781,327445.0,2747.0,586.4296865499459,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,22366,"Davenport, IA--IL Urbanized Area (2010)",0.6244956254959106,0.4175803416988795,0.10916860779168483,282584.0,879.0,378.8286862681553,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000,83116,"South Bend, IN--MI Urbanized Area (2010)",0.672882616519928,0.5034186388015993,0.0885310192947596,281491.0,1118.0,425.1656272958876,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,62407,"New Haven, CT Urbanized Area (2010)",0.7515999674797058,0.5847351750466463,0.09874078047698445,559286.0,1310.0,806.6511656058013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,81739,"Shreveport, LA Urbanized Area (2010)",0.7855565547943115,0.5495680012541672,0.11620848529822095,295526.0,2236.0,485.47044395331045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,49852,"Lima, OH Urbanized Area (2010)",0.7060825824737549,0.49242539728367657,0.097758395258977,70110.0,720.0,139.7037718636574,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,83899,"Springfield, IL Urbanized Area (2010)",0.6975608468055725,0.4954055656030108,0.09146990804446424,160989.0,784.0,245.3671700085258,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,71317,"Portland, OR--WA Urbanized Area (2010)",0.8276695609092712,0.5250784642457806,0.13521298763141223,2042289.0,2752.0,1392.9651949336933,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,04384,"Austin, TX Urbanized Area (2010)",0.7598652243614197,0.4758127840568833,0.1098686770535319,1633264.0,4737.0,1366.0822659028531,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,07732,"Binghamton, NY--PA Urbanized Area (2010)",0.6838695406913757,0.5111800102410959,0.08547711087863755,151037.0,1121.0,200.9008587722145,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,43723,"Kalamazoo, MI Urbanized Area (2010)",0.6833260655403137,0.4904722646969814,0.09221571671241352,218775.0,1313.0,355.6663508839375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,62677,"New Orleans, LA Urbanized Area (2010)",0.7877217531204224,0.44736801185484376,0.15520175704134964,958734.0,1569.0,695.7204466563592,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,43291,"Johnstown, PA Urbanized Area (2010)",0.6936043500900269,0.5450577811786939,0.07800563727961629,63414.0,817.0,100.83021513299613,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,87139,"Terre Haute, IN Urbanized Area (2010)",0.7395782470703125,0.5226764214521548,0.08921623258535652,92097.0,881.0,139.2507994216471,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,01792,"Altoona, PA Urbanized Area (2010)",0.6943826079368591,0.5405214983054092,0.09067656939273884,75724.0,977.0,96.96988604108319,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,89785,"Utica, NY Urbanized Area (2010)",0.6610260605812073,0.5010145998683417,0.07318035367247386,113261.0,977.0,163.14883072656733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,16885,"Cincinnati, OH--KY--IN Urbanized Area (2010)",0.7728086709976196,0.560567869518994,0.11303601992183851,1673063.0,2760.0,2064.932749703758,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,06058,"Beaumont, TX Urbanized Area (2010)",0.8027565479278564,0.5475561573727924,0.13264076972071517,148271.0,1509.0,240.33282181656236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,01495,"Allentown, PA--NJ Urbanized Area (2010)",0.727604329586029,0.5363030403690652,0.08663792740324697,679192.0,1701.0,907.7812650761538,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,73153,"Racine, WI Urbanized Area (2010)",0.6195999979972839,0.40189798441379593,0.08851900240822297,132940.0,691.0,129.2190584293513,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,96670,"Winston-Salem, NC Urbanized Area (2010)",0.8029521703720093,0.6219190297988546,0.08342665299714157,413806.0,1894.0,841.7248256521758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,78580,"San Antonio, TX Urbanized Area (2010)",0.7356348037719727,0.44570175178658766,0.1040926148391352,2002732.0,3276.0,1556.37730244705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,80389,"Seattle, WA Urbanized Area (2010)",0.906000018119812,0.5442789261593056,0.15210013394893943,3448995.0,3149.0,2759.1516499145782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,72613,"Pueblo, CO Urbanized Area (2010)",0.6518825888633728,0.2452927765821745,0.07337218960337874,141331.0,948.0,194.24013085872357,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,53740,"Manchester, NH Urbanized Area (2010)",0.7680000066757202,0.5511832258062839,0.10566683999384897,162530.0,1192.0,227.57807123818054,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,57466,"Milwaukee, WI Urbanized Area (2010)",0.6565565466880798,0.4223075730143194,0.09751512873816734,1387242.0,1641.0,1461.7706015702643,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,78499,"Salt Lake City--West Valley City, UT Urbanized Area (2010)",0.7120304107666016,0.2978432695899306,0.09908373405771222,1113148.0,1641.0,720.3178941167901,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,07786,"Birmingham, AL Urbanized Area (2010)",0.8193565011024475,0.6081999117416819,0.11360886451795027,756636.0,2898.0,1382.087066572745,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,77068,"Sacramento, CA Urbanized Area (2010)",0.7859130501747131,0.391456722366151,0.10421571534149082,1849516.0,3026.0,1232.9224582522234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,61273,"Nashville-Davidson, TN Urbanized Area (2010)",0.7597913146018982,0.5696538529236733,0.1194886796864461,1074810.0,3027.0,1501.3138075928123,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,09271,"Boston, MA--NH--RI Urbanized Area (2010)",0.9243000149726868,0.5895872450041171,0.11657074226094909,4438039.0,3667.0,5046.489237415511,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,88462,"Trenton, NJ Urbanized Area (2010)",0.7407869696617126,0.5581802381795025,0.09756133156642943,293998.0,1194.0,276.9082401452021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,00970,"Albany--Schenectady, NY Urbanized Area (2010)",0.7427217364311218,0.5223073413894017,0.09096311394851328,596504.0,2135.0,782.1052549683135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,75637,"Rochester, MN Urbanized Area (2010)",0.5960217118263245,0.4270851448768987,0.0761119555307121,114709.0,475.0,131.31100829476512,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,49933,"Lincoln, NE Urbanized Area (2010)",0.6922087073326111,0.40821443976035027,0.09163069886357811,276687.0,694.0,232.04179398496353,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,86302,"Syracuse, NY Urbanized Area (2010)",0.6982347965240479,0.47759657089217467,0.09369111299398446,408083.0,1132.0,522.036298995257,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,13375,"Canton, OH Urbanized Area (2010)",0.7430304288864136,0.55372871459306,0.09627738274851848,277343.0,1133.0,433.8855403953618,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,77770,"St. Louis, MO--IL Urbanized Area (2010)",0.732530415058136,0.5056846260683384,0.1128482528834636,2157474.0,2266.0,2421.4945980411844,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,63217,"New York--Newark, NY--NJ--CT Urbanized Area (2010)",0.8944000005722046,0.5179064785516602,0.15156712081282048,1.8750806E7,4276.0,9378.358866184846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,22717,"Decatur, IL Urbanized Area (2010)",0.7146478295326233,0.49209833055003677,0.11623777831605657,89807.0,535.0,161.12667922841388,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,80227,"Scranton, PA Urbanized Area (2010)",0.7121608853340149,0.5050229546613181,0.09334544015320537,377082.0,1198.0,450.4879275140724,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,29872,"Flint, MI Urbanized Area (2010)",0.6765956282615662,0.5074116718038539,0.08287900567044863,340942.0,1262.0,629.7834885304301,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,79039,"San Jose, CA Urbanized Area (2010)",0.8449826240539551,0.35825166305906936,0.12685829986207803,1797627.0,1390.0,740.6857525850536,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,70993,"Port Arthur, TX Urbanized Area (2010)",0.7724347710609436,0.5065272292393668,0.1296786429974617,154130.0,1582.0,286.67336470120347,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,03898,"Atlantic City, NJ Urbanized Area (2010)",0.7854478359222412,0.5295025332403047,0.17559059408090066,241626.0,1710.0,337.52063322901404,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,37243,"Hartford, CT Urbanized Area (2010)",0.7929695844650269,0.5880855604273291,0.08423646903391536,923238.0,1774.0,1360.1882167898218,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area (2010)",0.7123000025749207,0.572315986691596,0.11064908229878967,424900.0,2268.0,904.6264959410086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,24823,"Dubuque, IA--IL Urbanized Area (2010)",0.6300391554832458,0.44281070928360106,0.10144375233444534,69060.0,460.0,88.32593222067787,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,31087,"Fort Wayne, IN Urbanized Area (2010)",0.7451217174530029,0.49377102492626224,0.09343791792854009,328021.0,952.0,446.7350992180356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,83764,"Spokane, WA Urbanized Area (2010)",0.7231174111366272,0.39026915035965176,0.12089376478864383,413764.0,1776.0,430.4347292114356,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,68509,"Peoria, IL Urbanized Area (2010)",0.6837956309318542,0.47747073164214143,0.12428849039081398,260555.0,1073.0,381.8861663064122,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,47530,"Lancaster, PA Urbanized Area (2010)",0.7416260838508606,0.5742241485521256,0.08425329330950576,420942.0,2146.0,648.2523677751266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,58600,"Montgomery, AL Urbanized Area (2010)",0.853408694267273,0.5888138234669544,0.10891801702218258,254707.0,1586.0,400.3278286256996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,78661,"San Diego, CA Urbanized Area (2010)",0.7542434930801392,0.3384866144828401,0.11018515958686365,3163139.0,3940.0,1972.546253116782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,03817,"Atlanta, GA Urbanized Area (2010)",0.8078652024269104,0.5983937141129853,0.10694823353656824,5026385.0,5581.0,6944.275853664502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,35164,"Greensboro, NC Urbanized Area (2010)",0.8010478019714355,0.5862119867181896,0.10862266238115013,336253.0,2037.0,490.51564155675453,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,92485,"Waterbury, CT Urbanized Area (2010)",0.7492043375968933,0.5864427101461884,0.07692434013600889,191736.0,859.0,237.70302168150957,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,27766,"Erie, PA Urbanized Area (2010)",0.6961477994918823,0.501038452217847,0.10467265219812422,191621.0,1019.0,212.75839948655872,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,51755,"Louisville/Jefferson County, KY--IN Urbanized Area (2010)",0.7412521839141846,0.5468928706148442,0.12652507271841862,1007028.0,1910.0,1265.2758719798014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,91027,"Waco, TX Urbanized Area (2010)",0.7374739050865173,0.45941909183276447,0.10748935689685835,185858.0,1079.0,235.2329474012295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,94726,"Wheeling, WV--OH Urbanized Area (2010)",0.7241348028182983,0.5442440843253287,0.11954415964826076,77445.0,892.0,130.0805466964948,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,88084,"Topeka, KS Urbanized Area (2010)",0.7664652466773987,0.47249479198285643,0.1000240602041232,149277.0,1020.0,209.5015353989941,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,42346,"Jacksonville, FL Urbanized Area (2010)",0.8353825807571411,0.5219439510062482,0.18713488124718775,1152382.0,3569.0,1574.6635341623473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,75421,"Roanoke, VA Urbanized Area (2010)",0.7603695392608643,0.5958124268666907,0.09827527478313629,213976.0,1337.0,323.266872285351,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,10162,"Bridgeport--Stamford, CT--NY Urbanized Area (2010)",0.8087499737739563,0.610800823830645,0.09921184074325858,946200.0,1721.0,1238.930803270088,"{""type"":""MultiPoint"",""coordinates"":[]}"
