"Area","Records","Observed.richness","SE","R2"
"CA_Oakland_D2_D_805",3,1,NA,NA
"CA_Oakland_D2_D_806",4,3,0.00684715681898454,0.999916651455104
"CA_Oakland_D4_D_810",13,3,0.0324525183381726,0.9969591453824
"CA_Oakland_D5_D_812",2,2,NA,NA
"CA_Oakland_D6_D_813",2,2,NA,NA
"CA_Oakland_D7_D_814",3,1,NA,NA
"CA_Oakland_D7_D_816",2,1,NA,NA
"CA_Oakland_D8_D_817",9,1,NA,NA
"CA_San Diego_A14_A_887",2,1,NA,NA
"CA_San Diego_A4_A_890",2,1,NA,NA
"CA_San Diego_B19_B_906",2,1,NA,NA
"CA_San Diego_C4_C_937",12,2,0.0158432619012741,0.997200149790783
"CA_San Diego_NA_B_954",27,1,NA,NA
"CA_San Diego_NA_A_956",2,1,NA,NA
"CA_San Francisco_A5_A_968",2,1,NA,NA
"CA_San Francisco_A7_A_970",2,1,NA,NA
"CA_San Francisco_B1_B_973",6,1,NA,NA
"CA_San Francisco_B10_B_974",2,1,NA,NA
"CA_San Francisco_B16_B_980",7,1,NA,NA
"CA_San Francisco_B17_B_981",2,1,NA,NA
"CA_San Francisco_B2_B_984",2,1,NA,NA
"CA_San Francisco_B22_B_987",2,2,NA,NA
"CA_San Francisco_B23_B_988",9,2,0.0262481280425014,0.993229343207813
"CA_San Francisco_B26_B_991",4,2,0.0193729656210985,0.99725486228512
"CA_San Francisco_B27_B_992",2,2,NA,NA
"CA_San Francisco_B30_B_996",4,1,NA,NA
"CA_San Francisco_B34_B_1000",6,3,0.0305419001135244,0.99789240109718
"CA_San Francisco_B5_B_1003",5,1,NA,NA
"CA_San Francisco_B6_B_1004",29,1,NA,NA
"CA_San Francisco_B7_B_1005",11,2,0.0207353458118811,0.995298990739892
"CA_San Francisco_C11_C_1011",4,1,NA,NA
"CA_San Francisco_C15_C_1016",4,1,NA,NA
"CA_San Francisco_C16_C_1017",2,1,NA,NA
"CA_San Francisco_C20_C_1024",7,2,0.0238524135773284,0.994401560418251
"CA_San Francisco_C21_C_1025",4,1,NA,NA
"CA_San Francisco_C25_C_1029",3,1,NA,NA
"CA_San Francisco_C26_C_1031",6,2,0.0247884982065931,0.99431176673024
"CA_San Francisco_D11_D_1046",2,1,NA,NA
"CA_San Francisco_D12_D_1047",2,1,NA,NA
"CA_San Francisco_D13_D_1048",6,2,0.0247884982065931,0.99431176673024
"CA_San Francisco_D14_D_1049",2,1,NA,NA
"CA_San Francisco_D15_D_1050",2,1,NA,NA
"CA_San Francisco_D16_D_1051",2,1,NA,NA
"CA_San Francisco_D5_D_1057",2,1,NA,NA
"CA_San Francisco_NA_B_1063",13,2,0.0145775432659074,0.99760483477924
"CA_San Jose_A1_A_1065",2,2,NA,NA
"CA_San Jose_C13_C_1079",3,1,NA,NA
"CA_San Jose_C13_C_1080",2,2,NA,NA
"CA_San Jose_C14_C_1081",2,1,NA,NA
"CA_San Jose_D11_D_1094",2,2,NA,NA
"CA_San Jose_D11_D_1095",4,1,NA,NA
"CO_Denver_B1_B_1155",2,2,NA,NA
"CT_Hartford_A1_A_1243",2,2,NA,NA
"CT_Hartford_B1_B_1252",2,2,NA,NA
"CT_Hartford_C10_C_1266",2,1,NA,NA
"CT_New Britain_C9_C_1296",2,2,NA,NA
"CT_New Haven_A5_A_1302",2,2,NA,NA
"CT_New Haven_B4_B_1310",3,1,NA,NA
"CT_New Haven_C9_C_1337",2,2,NA,NA
"CT_Stamford, Darien, and New Canaan_A8_A_1357",4,3,0.00684715681898454,0.999916651455104
"FL_Jacksonville_B2_B_1403",5,3,0.0313924746586254,0.998133546467439
"FL_Jacksonville_C1_C_1413",2,1,NA,NA
"FL_Jacksonville_C2_C_1416",4,3,0.00684715681898454,0.999916651455104
"FL_Jacksonville_C5_C_1426",9,5,0.0276711517410693,0.999545169204418
"FL_Jacksonville_D1_D_1440",3,2,NA,NA
"FL_Miami_A15_A_1452",2,1,NA,NA
"FL_Miami_A9_A_1476",2,2,NA,NA
"FL_Miami_B18_B_1488",6,3,0.0305419001135244,0.99789240109718
"FL_Miami_B19_B_1489",3,2,NA,NA
"FL_Miami_B2_B_1490",2,2,NA,NA
"FL_Miami_B20_B_1491",2,2,NA,NA
"FL_Miami_B22_B_1493",7,2,0.0169874092189202,0.997497691050071
"FL_Miami_C12_C_1512",3,2,NA,NA
"FL_Miami_C14_C_1516",2,2,NA,NA
"FL_Miami_C15_C_1517",21,3,0.0501612505876071,0.991245731483943
"FL_Miami_C16_C_1518",4,1,NA,NA
"FL_Miami_C18_C_1520",3,2,NA,NA
"FL_Miami_C2_C_1522",13,3,0.0236428961405615,0.998317791842641
"FL_Miami_D9_D_1560",3,2,NA,NA
"FL_St. Petersburg_A1_A_1561",2,1,NA,NA
"FL_St. Petersburg_A2_A_1562",3,2,NA,NA
"FL_St. Petersburg_B1_B_1566",3,2,NA,NA
"FL_St. Petersburg_C1_C_1575",2,2,NA,NA
"FL_St. Petersburg_C4_C_1591",2,2,NA,NA
"FL_St. Petersburg_C6_C_1593",3,2,NA,NA
"FL_St. Petersburg_D1_D_1597",3,3,NA,NA
"FL_St. Petersburg_D12_D_1601",2,1,NA,NA
"FL_St. Petersburg_D9_D_1612",2,2,NA,NA
"FL_Tampa_B1_B_1618",5,2,0.0240310806473435,0.995122526713859
"FL_Tampa_D2_D_1633",2,2,NA,NA
"GA_Atlanta_B14_B_1654",18,9,0.020381344608451,0.99992765525744
"GA_Atlanta_B9_B_1677",7,7,NA,NA
"GA_Atlanta_C15_C_1685",2,2,NA,NA
"GA_Atlanta_C20_C_1691",6,3,0.0305419001135244,0.99789240109718
"GA_Atlanta_C23_C_1694",3,3,NA,NA
"GA_Atlanta_C8_C_1721",2,2,NA,NA
"IA_Des Moines_C6_C_1956",2,2,NA,NA
"IA_Sioux City_D5_D_2001",2,2,NA,NA
"IL_Chicago_C142_C_2278",2,2,NA,NA
"IL_Chicago_C180_C_2320",2,2,NA,NA
"IL_Chicago_C197_C_2338",2,2,NA,NA
"IL_Chicago_C274_C_2427",3,3,NA,NA
"IL_Chicago_C3_C_2434",2,2,NA,NA
"IL_Joliet_D9_D_2773",3,3,NA,NA
"IN_Fort Wayne_C3_C_2946",3,2,NA,NA
"IN_Indianapolis_B2_B_2982",3,2,NA,NA
"IN_Indianapolis_C1_C_2991",8,4,0.0108307269070695,0.999874350222094
"IN_Indianapolis_C5_C_3015",2,2,NA,NA
"IN_Indianapolis_D5_D_3051",2,2,NA,NA
"IN_Lake Co. Gary_C8_C_3114",2,2,NA,NA
"KS_Topeka_C7_C_3287",2,2,NA,NA
"LA_New Orleans_A9_A_3487",2,2,NA,NA
"LA_New Orleans_B12_B_3492",2,2,NA,NA
"LA_New Orleans_C11_C_3515",4,2,NA,NA
"LA_New Orleans_C17_C_3524",2,2,NA,NA
"LA_New Orleans_C49_C_3563",2,2,NA,NA
"LA_New Orleans_D19_D_3585",2,1,NA,NA
"LA_New Orleans_D22_D_3590",2,1,NA,NA
"LA_New Orleans_D36_D_3610",14,4,0.0114144128871279,0.999833741087691
"MA_Arlington_C2_C_3673",6,3,0.0149663495039215,0.999529027797839
"MA_Belmont_A1_A_3676",42,4,0.0542812417263864,0.995436771976629
"MA_Boston_B5_B_3697",2,2,NA,NA
"MA_Boston_C13_C_3705",2,2,NA,NA
"MA_Boston_C14_C_3706",11,3,0.0258195058135299,0.998020566426829
"MA_Boston_D9_D_3730",2,2,NA,NA
"MA_Brookline_A1_A_3756",2,2,NA,NA
"MA_Dedham_B1_B_3793",2,1,NA,NA
"MA_Dedham_D2_D_3802",8,3,0.0359409952606842,0.996730472865157
"MA_Lexington_C1_C_3868",10,4,0.0299060829721805,0.998929206415889
"MA_Lexington_C2_C_3869",2,2,NA,NA
"MA_Malden_C1_C_3875",3,3,NA,NA
"MA_Medford_C3_C_3887",2,2,NA,NA
"MA_Melrose_C1_C_3898",6,6,NA,NA
"MA_Newton_C1_C_3922",3,1,NA,NA
"MA_Waltham_C2_C_3966",2,2,NA,NA
"MD_Baltimore_B1_B_3997",3,2,NA,NA
"MD_Baltimore_B14_B_4002",2,2,NA,NA
"MD_Baltimore_B19_B_4009",2,2,NA,NA
"MD_Baltimore_B8_B_4021",2,1,NA,NA
"MD_Baltimore_C13_C_4029",5,1,NA,NA
"MD_Baltimore_C21_C_4040",2,1,NA,NA
"MD_Baltimore_C8_C_4048",2,1,NA,NA
"MI_Battle Creek_C10_C_4074",2,1,NA,NA
"MI_Detroit_C95_C_4303",2,2,NA,NA
"MI_Grand Rapids_A4_A_4427",3,2,NA,NA
"MI_Grand Rapids_A5_A_4428",2,2,NA,NA
"MI_Grand Rapids_C26_C_4473",4,3,0.00684715681898454,0.999916651455104
"MI_Grand Rapids_C27_C_4474",2,2,NA,NA
"MI_Grand Rapids_C6_C_4479",4,2,NA,NA
"MI_Kalamazoo_B7_B_4523",6,4,0.0193014138561595,0.999636467987627
"MI_Kalamazoo_C14_C_4531",2,2,NA,NA
"MI_Lansing_C_C_4583",6,4,0.0234296681044113,0.999490607204192
"MI_Lansing_C_C_4590",5,3,0.0192610453171459,0.999239778961662
"MI_Saginaw_C6_C_4687",3,3,NA,NA
"MN_Duluth_D6_D_4727",2,1,NA,NA
"MN_Minneapolis_A1_A_4730",2,1,NA,NA
"MN_Minneapolis_A2_A_4737",4,2,NA,NA
"MN_Minneapolis_B14_B_4753",2,2,NA,NA
"MN_Minneapolis_B16_B_4756",4,2,0.0193729656210985,0.99725486228512
"MN_Minneapolis_B18_B_4758",2,1,NA,NA
"MN_Minneapolis_C4_C_4790",2,1,NA,NA
"MN_Minneapolis_D3_D_4808",2,1,NA,NA
"MN_St. Paul_A2_A_4829",2,2,NA,NA
"MN_St. Paul_A4_A_4831",2,1,NA,NA
"MN_St. Paul_D10_D_4860",2,1,NA,NA
"MN_St. Paul_D3_D_4862",2,1,NA,NA
"MN_St. Paul_D6_D_4866",11,2,NA,NA
"MO_Greater Kansas City_B14_B_4885",3,1,NA,NA
"MO_Greater Kansas City_C31_C_4927",2,1,NA,NA
"MO_St. Louis_A26_A_5070",2,1,NA,NA
"MO_St. Louis_A7_A_5080",5,3,0.0192610453171459,0.999239778961662
"MO_St. Louis_B16_B_5092",4,1,NA,NA
"MO_St. Louis_B17_B_5093",3,1,NA,NA
"MO_St. Louis_B19_B_5095",2,1,NA,NA
"MO_St. Louis_B2_B_5096",2,2,NA,NA
"MO_St. Louis_B27_B_5104",2,1,NA,NA
"MO_St. Louis_B6_B_5123",3,2,NA,NA
"MO_St. Louis_C16_C_5136",3,3,NA,NA
"MO_St. Louis_C21_C_5144",2,1,NA,NA
"NC_Asheville_A3_A_5216",5,4,0.00560201505032432,0.999972276879307
"NC_Asheville_B4_B_5221",2,2,NA,NA
"NC_Asheville_C2_C_5228",6,6,NA,NA
"NC_Asheville_C3_C_5229",9,6,0.0338452027227721,0.9995699405908
"NC_Asheville_C4_C_5230",5,4,0.00560201505032432,0.999972276879307
"NC_Asheville_D1_D_5231",2,2,NA,NA
"NC_Durham_A3_A_5271",2,1,NA,NA
"NC_Durham_C1_C_5281",2,2,NA,NA
"NC_Durham_C5_C_5285",2,2,NA,NA
"NC_Durham_D5_D_5292",2,2,NA,NA
"NE_Lincoln_D14_D_5362",7,3,0.00189532238354783,0.999991776469583
"NE_Omaha_B_B_5365",13,4,0.00490102589149174,0.999969287260702
"NE_Omaha_C_C_5367",3,3,NA,NA
"NE_Omaha_C_C_5368",4,3,0.00684715681898454,0.999916651455104
"NH_Manchester_D7_D_5397",2,2,NA,NA
"NJ_Bergen Co._C1_C_5492",2,2,NA,NA
"NJ_Essex Co._A4_A_5678",3,3,NA,NA
"NJ_Essex Co._B14_B_5689",3,2,NA,NA
"NJ_Essex Co._B41_B_5719",3,1,NA,NA
"NJ_Essex Co._B46_B_5724",7,4,0.0062697901891918,0.999960527596199
"NJ_Union Co._A2_A_5906",2,1,NA,NA
"NY_Binghamton-Johnson City_A4_A_6065",5,3,0.0313924746586254,0.998133546467439
"NY_Binghamton-Johnson City_B8_B_6080",2,2,NA,NA
"NY_Brooklyn_D6_D_6210",3,2,NA,NA
"NY_Buffalo_B8_B_6239",2,2,NA,NA
"NY_Lower Westchester Co._A13_A_6300",7,2,0.0238524135773284,0.994401560418251
"NY_Lower Westchester Co._A18_A_6305",3,2,NA,NA
"NY_Manhattan_B10_B_6428",18,1,NA,NA
"NY_Manhattan_B11_B_6429",4,1,NA,NA
"NY_Manhattan_B7_B_6436",10,1,NA,NA
"NY_Manhattan_D21_D_6458",2,1,NA,NA
"NY_Rochester_A12_A_6696",2,2,NA,NA
"NY_Rochester_A9_A_6704",2,2,NA,NA
"NY_Rochester_B13_B_6709",4,2,0.0193729656210985,0.99725486228512
"NY_Schenectady_A2_A_6755",2,2,NA,NA
"NY_Staten Island_A1_A_6793",3,2,NA,NA
"NY_Staten Island_A3_A_6795",9,2,NA,NA
"NY_Staten Island_C16_C_6819",3,2,NA,NA
"NY_Staten Island_C22_C_6827",6,2,NA,NA
"NY_Staten Island_C22_C_6828",3,2,NA,NA
"NY_Staten Island_D20_D_6854",2,1,NA,NA
"NY_Staten Island_D21_D_6855",5,3,0.0192610453171459,0.999239778961662
"NY_Syracuse_B8_B_6895",4,2,0.0193729656210985,0.99725486228512
"NY_Syracuse_B9_B_6896",8,3,0.0106293837058602,0.999724427617793
"NY_Syracuse_C8_C_6921",4,1,NA,NA
"NY_Utica_B4_B_6976",3,3,NA,NA
"OH_Akron_A4_A_7000",3,3,NA,NA
"OH_Akron_A5_A_7001",4,3,0.00684715681898454,0.999916651455104
"OH_Akron_A7_A_7003",3,3,NA,NA
"OH_Akron_A8_A_7004",2,2,NA,NA
"OH_Akron_B12_B_7009",2,2,NA,NA
"OH_Akron_B14_B_7011",2,2,NA,NA
"OH_Akron_C10_C_7026",2,2,NA,NA
"OH_Akron_C14_C_7030",2,2,NA,NA
"OH_Akron_C15_C_7031",7,4,0.0062697901891918,0.999960527596199
"OH_Akron_C20_C_7037",3,3,NA,NA
"OH_Akron_C3_C_7042",3,2,NA,NA
"OH_Akron_C7_C_7046",3,3,NA,NA
"OH_Akron_D5_D_7058",2,2,NA,NA
"OH_Cleveland_A20_A_7103",6,4,0.0234296681044113,0.999490607204192
"OH_Cleveland_A21_A_7104",3,2,NA,NA
"OH_Cleveland_A22_A_7105",5,4,0.00560201505032432,0.999972276879307
"OH_Cleveland_A23_A_7109",7,5,0.019371319387171,0.999784072491819
"OH_Cleveland_A24_A_7111",8,5,0.00322797172397722,0.999993855130195
"OH_Cleveland_A25_A_7112",4,2,NA,NA
"OH_Cleveland_A27_A_7114",5,4,0.00560201505032432,0.999972276879307
"OH_Cleveland_B30_B_7149",3,3,NA,NA
"OH_Cleveland_B32_B_7151",3,3,NA,NA
"OH_Cleveland_B33_B_7152",4,2,NA,NA
"OH_Cleveland_B35_B_7154",2,2,NA,NA
"OH_Cleveland_B36_B_7155",2,2,NA,NA
"OH_Cleveland_B37_B_7156",9,4,0.021578652091331,0.999476338410296
"OH_Cleveland_B38_B_7157",13,5,0.0212400269109181,0.999692751618985
"OH_Cleveland_B39_B_7158",12,5,0.0552668493314081,0.997820270616004
"OH_Cleveland_B41_B_7161",8,6,0.0151622924263794,0.999915022268971
"OH_Cleveland_B42_B_7162",2,2,NA,NA
"OH_Cleveland_B44_B_7164",2,2,NA,NA
"OH_Cleveland_B47_B_7167",2,2,NA,NA
"OH_Cleveland_B50_B_7171",2,2,NA,NA
"OH_Cleveland_C1_C_7181",3,2,NA,NA
"OH_Cleveland_C26_C_7199",2,2,NA,NA
"OH_Cleveland_C3_C_7203",2,2,NA,NA
"OH_Cleveland_C35_C_7209",3,2,NA,NA
"OH_Cleveland_C37_C_7211",4,4,NA,NA
"OH_Cleveland_C39_C_7213",9,6,0.0338452027227721,0.9995699405908
"OH_Cleveland_C40_C_7215",8,3,0.0106293837058602,0.999724427617793
"OH_Cleveland_C42_C_7217",5,4,0.00560201505032432,0.999972276879307
"OH_Cleveland_C43_C_7218",7,6,0.00376486817975351,0.999994909742269
"OH_Cleveland_C48_C_7223",3,3,NA,NA
"OH_Cleveland_C49_C_7224",6,5,0.00453850627568286,0.999989006054452
"OH_Cleveland_C51_C_7227",2,2,NA,NA
"OH_Cleveland_C56_C_7233",6,4,0.0234296681044113,0.999490607204192
"OH_Cleveland_C59_C_7236",3,3,NA,NA
"OH_Cleveland_C60_C_7238",6,5,0.00453850627568286,0.999989006054452
"OH_Cleveland_C61_C_7239",6,3,0.0305419001135244,0.99789240109718
"OH_Cleveland_C62_C_7240",10,3,0.0221407966313432,0.998614164622935
"OH_Cleveland_C63_C_7241",3,2,NA,NA
"OH_Cleveland_C64_C_7242",2,2,NA,NA
"OH_Cleveland_C65_C_7243",3,1,NA,NA
"OH_Cleveland_C66_C_7244",3,3,NA,NA
"OH_Cleveland_C67_C_7245",3,3,NA,NA
"OH_Cleveland_C70_C_7250",7,4,0.0062697901891918,0.999960527596199
"OH_Cleveland_D21_D_7272",2,1,NA,NA
"OH_Cleveland_D22_D_7273",5,5,NA,NA
"OH_Cleveland_D23_D_7274",2,2,NA,NA
"OH_Cleveland_D25_D_7276",6,3,0.0149663495039215,0.999529027797839
"OH_Cleveland_D8_D_7285",3,3,NA,NA
"OH_Columbus_A3_A_7289",3,2,NA,NA
"OH_Columbus_B9_B_7326",2,1,NA,NA
"OH_Youngstown_A4_A_7699",2,1,NA,NA
"OK_Tulsa_A_A_7839",6,2,0.0247884982065931,0.99431176673024
"OR_Portland_A15_A_7860",6,2,0.0247884982065931,0.99431176673024
"OR_Portland_A16_A_7861",10,4,0.0411107368106748,0.998120553037402
"OR_Portland_B1_B_7870",4,3,0.00684715681898454,0.999916651455104
"OR_Portland_B17_B_7879",2,2,NA,NA
"OR_Portland_B19_B_7881",3,2,NA,NA
"OR_Portland_B21_B_7885",2,2,NA,NA
"OR_Portland_B26_B_7890",2,2,NA,NA
"OR_Portland_B8_B_7901",2,1,NA,NA
"OR_Portland_C1_C_7903",3,2,NA,NA
"OR_Portland_C18_C_7913",11,4,0.0595035404247472,0.996171783593252
"OR_Portland_C19_C_7914",2,1,NA,NA
"OR_Portland_C32_C_7937",2,2,NA,NA
"OR_Portland_NA_B_7968",2,2,NA,NA
"OR_Portland_NA_B_7971",4,3,0.00684715681898454,0.999916651455104
"PA_Altoona_D3_D_8001",3,3,NA,NA
"PA_Bethlehem_B2_B_8006",2,2,NA,NA
"PA_Philadelphia_A1_A_8245",2,2,NA,NA
"PA_Philadelphia_A4_A_8248",7,5,0.0184744559000108,0.999810909881063
"PA_Philadelphia_A4_A_8249",4,2,0.0193729656210985,0.99725486228512
"PA_Philadelphia_A7_A_8252",5,2,0.0329556642851461,0.992457806885588
"PA_Philadelphia_A9_A_8255",9,3,0.0388039901574335,0.996482678307348
"PA_Philadelphia_B1_B_8257",8,3,0.0106293837058602,0.999724427617793
"PA_Philadelphia_B2_B_8270",2,2,NA,NA
"PA_Philadelphia_B5_B_8277",21,3,0.0568464572948862,0.987659448052766
"PA_Philadelphia_B7_B_8280",2,2,NA,NA
"PA_Philadelphia_C2_C_8296",2,1,NA,NA
"PA_Philadelphia_C5_C_8300",4,2,0.0193729656210985,0.99725486228512
"PA_Philadelphia_D23_D_8322",11,4,0.0357232334374928,0.99841540832544
"PA_Philadelphia_E3_B_8336",7,3,0.00189532238354783,0.999991776469583
"PA_Philadelphia_E4_B_8337",2,2,NA,NA
"PA_Philadelphia_E6_B_8339",174,10,0.0835684033011563,0.998415167388289
"PA_Philadelphia_E7_B_8340",2,2,NA,NA
"PA_Pittsburgh_A5_A_8347",2,2,NA,NA
"PA_Pittsburgh_A6_A_8348",4,1,NA,NA
"PA_Pittsburgh_B13_B_8356",2,2,NA,NA
"PA_Pittsburgh_C33_C_8405",2,2,NA,NA
"PA_Pittsburgh_C38_C_8410",2,2,NA,NA
"PA_Pittsburgh_C5_C_8416",2,2,NA,NA
"PA_Pittsburgh_D1_D_8421",2,2,NA,NA
"PA_Pittsburgh_D11_D_8423",2,2,NA,NA
"PA_Pittsburgh_D31_D_8445",2,1,NA,NA
"PA_Wilkes-Barre_D12_D_8478",3,3,NA,NA
"RI_Providence_4_B_8566",2,2,NA,NA
"RI_Woonsocket_B3_B_8574",4,3,0.00684715681898454,0.999916651455104
"TN_Chattanooga_C11_C_8631",3,3,NA,NA
"TN_Chattanooga_D8_D_8647",2,2,NA,NA
"TN_Knoxville_B10_B_8653",2,2,NA,NA
"TN_Knoxville_D2_D_8684",2,2,NA,NA
"TN_Knoxville_D4_D_8686",2,1,NA,NA
"TN_Memphis_A1_A_8692",2,1,NA,NA
"TN_Memphis_B6_B_8704",2,1,NA,NA
"TN_Memphis_D1_D_8715",4,4,NA,NA
"TN_Nashville_A_A_8718",5,3,0.0192610453171459,0.999239778961662
"TN_Nashville_C3_C_8723",2,2,NA,NA
"TN_Nashville_D1_D_8724",5,3,0.0192610453171459,0.999239778961662
"TN_Nashville_D2_D_8725",7,5,0.0184744559000108,0.999810909881063
"TX_Austin_A_A_8747",8,3,0.04890730467139,0.994739483929049
"TX_Austin_A_A_8748",13,2,0.0169861048853937,0.996856716593819
"TX_Austin_A_A_8749",35,5,0.0446129023990883,0.998348833725486
"TX_Austin_B_B_8751",14,2,0.0134509992338338,0.997943614474258
"TX_Austin_B_B_8755",28,3,0.0221436600999562,0.998240286436426
"TX_Austin_C_C_8757",5,4,0.00560201505032432,0.999972276879307
"TX_Austin_D_D_8758",24,3,0.0595353660735276,0.98462142649555
"TX_Austin_D_D_8759",9,4,0.0431958626847307,0.997856917966166
"TX_Austin_D_D_8761",2,2,NA,NA
"TX_Beaumont_A_A_8765",2,1,NA,NA
"TX_Dallas_A2_A_8787",5,2,0.0240310806473435,0.995122526713859
"TX_Dallas_A3_A_8788",2,1,NA,NA
"TX_Dallas_B1_B_8795",2,1,NA,NA
"TX_Dallas_B2_B_8802",2,1,NA,NA
"TX_Dallas_B9_B_8809",2,1,NA,NA
"TX_Dallas_C11_C_8812",2,1,NA,NA
"TX_Dallas_C2_C_8814",4,2,0.0193729656210985,0.99725486228512
"TX_Dallas_C3_C_8815",2,1,NA,NA
"TX_Dallas_C9_C_8821",2,1,NA,NA
"TX_Fort Worth_A_A_8860",4,2,0.0193729656210985,0.99725486228512
"TX_Fort Worth_B_B_8864",2,2,NA,NA
"TX_Fort Worth_B_B_8865",4,1,NA,NA
"TX_Fort Worth_B_B_8869",11,3,0.0442623763326482,0.994895775096066
"TX_Fort Worth_C_C_8873",2,2,NA,NA
